,date,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online
0,2022-03-02 00:00:00,0.13,2022-03-15 00:00:00,0.13,2022-03-15 00:00:00,,,
1,2022-03-04 00:00:00,0.13,2022-03-15 00:00:00,0.13,2022-03-15 00:00:00,,,
2,2022-03-24 00:00:00,0.12,,0.12,,,,
