,currency,discord,has_presale,image_urls,name,presale_date,presale_price,quantity,release_date,starting_price,twitter,website
38,ETH,KtKJsnZD5N,False,"['https://upcoming.images.rarity.tools/AngryPenguinsGrotto_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/AngryPenguinsGrotto_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/AngryPenguinsGrotto_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/AngryPenguinsGrotto_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/AngryPenguinsGrotto_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/AngryPenguinsGrotto_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/AngryPenguinsGrotto_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/AngryPenguinsGrotto_4?width=150&optimizer=image']",Angry Penguins Grotto,,,8888,,,grottopengos,https://angrypenguins.club/
39,SCRT,gjjcBfbdjD,False,"['https://upcoming.images.rarity.tools/groovydaze_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/groovydaze_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/groovydaze_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/groovydaze_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/groovydaze_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/groovydaze_3?width=150&optimizer=image']",Groovy Daze,,,100,,,NftGroovy,https://groovyafterlife.xyz
40,ETH,CyberRooms,True,"['https://upcoming.images.rarity.tools/cyberrooms_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cyberrooms_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cyberrooms_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cyberrooms_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cyberrooms_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cyberrooms_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cyberrooms_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cyberrooms_4?width=150&optimizer=image']",CyberRooms,2022-02-08 16:00:00,0.05,4444,2022-02-08 16:00:00,0.05,CyberRooms,https://www.cyberroomsnft.com/
41,ETH,4azEPZYq6D,True,"['https://upcoming.images.rarity.tools/CallofMeta_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/CallofMeta_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/CallofMeta_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/CallofMeta_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/CallofMeta_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/CallofMeta_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/CallofMeta_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/CallofMeta_4?width=150&optimizer=image']",Call of Meta,2022-02-08 00:00:00,0.2,9770,2022-02-08 00:00:00,0.2,CallOfMeta_NFT,https://call-of-meta.io/
42,,958d7PvSwh,False,"['https://upcoming.images.rarity.tools/deftlydragons_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/deftlydragons_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/deftlydragons_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/deftlydragons_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/deftlydragons_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/deftlydragons_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/deftlydragons_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/deftlydragons_4?width=150&optimizer=image']",Deftly Dragons,,,9000,,,deftlydragons,https://deftlydragons.io
43,ETH,hRffSyh7Bj,False,"['https://upcoming.images.rarity.tools/orangutancc_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/orangutancc_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/orangutancc_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/orangutancc_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/orangutancc_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/orangutancc_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/orangutancc_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/orangutancc_4?width=150&optimizer=image']",Orangutan Cruise Club,,,10000,,,orangutanCC,https://orangutancruiseclub.com/
44,ETH,b3F6GKF8bm,False,"['https://upcoming.images.rarity.tools/kongdoclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/kongdoclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/kongdoclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/kongdoclub_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/kongdoclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/kongdoclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/kongdoclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/kongdoclub_4?width=150&optimizer=image']",Kongdo Club,,,10000,,,kongdo_club,https://kongdoclub.com/
45,ETH,zombiesocialclub,False,"['https://upcoming.images.rarity.tools/zombiesocialclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/zombiesocialclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/zombiesocialclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/zombiesocialclub_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/zombiesocialclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/zombiesocialclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/zombiesocialclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/zombiesocialclub_4?width=150&optimizer=image']",Zombie Social Club,,,8888,,,SocialZombie,https://www.zombiesocialclub.com/
46,ETH,wildherdnft,True,"['https://upcoming.images.rarity.tools/sillycows_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/sillycows_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/sillycows_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/sillycows_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/sillycows_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/sillycows_3?width=150&optimizer=image']",SillyCows,2022-02-09 07:00:00,0.015,666,2022-02-09 07:00:00,0.015,wildherdnft,https://sillycowscollection.com
47,ETH,squirrelly,False,"['https://upcoming.images.rarity.tools/squirrellysquirrels_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/squirrellysquirrels_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/squirrellysquirrels_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/squirrellysquirrels_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/squirrellysquirrels_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/squirrellysquirrels_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/squirrellysquirrels_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/squirrellysquirrels_4?width=150&optimizer=image']",Squirrelly Squirrels,,,10000,,,squirrel_wallet,https://Http://squirrellysquirrels.com
48,ETH,tDe4UwNEJx,False,"['https://upcoming.images.rarity.tools/metabirds_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/metabirds_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/metabirds_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/metabirds_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/metabirds_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/metabirds_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/metabirds_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/metabirds_4?width=150&optimizer=image']",MetaBirds,,,10000,,,meta_birds,https://metabirds.cc
49,ETH,bthvTAxcHH,False,"['https://upcoming.images.rarity.tools/afkalienclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/afkalienclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/afkalienclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/afkalienclub_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/afkalienclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/afkalienclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/afkalienclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/afkalienclub_4?width=150&optimizer=image']",AFK Alien Club,,,10000,,,afkalienclub,https://afkalien.com/
50,ETH,chromaworld,False,"['https://upcoming.images.rarity.tools/chromaworld_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/chromaworld_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/chromaworld_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/chromaworld_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/chromaworld_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/chromaworld_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/chromaworld_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/chromaworld_4?width=150&optimizer=image']",Chroma World Abstractars,,,9001,,,TheChromaWorld,https://chromaworld.io/
51,ETH,ggmnft,False,"['https://upcoming.images.rarity.tools/grandgoosemansion_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/grandgoosemansion_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/grandgoosemansion_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/grandgoosemansion_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/grandgoosemansion_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/grandgoosemansion_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/grandgoosemansion_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/grandgoosemansion_4?width=150&optimizer=image']",Grand Goose Mansion,,,7777,,,ggmnft,https://www.ggmnft.com
52,ETH,A7nbaWEA3p,True,"['https://upcoming.images.rarity.tools/MetaFriends_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/MetaFriends_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/MetaFriends_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/MetaFriends_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/MetaFriends_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/MetaFriends_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/MetaFriends_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/MetaFriends_4?width=150&optimizer=image']",MetaFriends,2022-02-10 02:00:00,,6666,2022-02-10 02:00:00,,MetaFriendsNFT,https://www.metafriendsnft.io/
53,MATIC,H4dq665Z3y,False,"['https://upcoming.images.rarity.tools/optimumtreasurynft_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/optimumtreasurynft_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/optimumtreasurynft_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/optimumtreasurynft_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/optimumtreasurynft_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/optimumtreasurynft_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/optimumtreasurynft_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/optimumtreasurynft_4?width=150&optimizer=image']",Optimum Treasury NFT Collection,,,5000,,,optimum_cash,https://optimum.cash/
54,ETH,3qnRp7PXEQ,True,"['https://upcoming.images.rarity.tools/noblethievesnft_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/noblethievesnft_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/noblethievesnft_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/noblethievesnft_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/noblethievesnft_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/noblethievesnft_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/noblethievesnft_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/noblethievesnft_4?width=150&optimizer=image']",Noble Thieves,,0.069,4000,,0.069,NobleThieves,https://www.noblethieves.world/
55,ETH,baeapes,True,"['https://upcoming.images.rarity.tools/baeapes_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/baeapes_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/baeapes_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/baeapes_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/baeapes_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/baeapes_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/baeapes_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/baeapes_4?width=150&optimizer=image']",Bae Apes,2022-02-10 08:00:00,,5000,2022-02-10 08:00:00,,BaeApes,https://baeapesnft.com
56,ETH,N9dyZVqjB9,False,"['https://upcoming.images.rarity.tools/divinedragonsnft_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/divinedragonsnft_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/divinedragonsnft_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/divinedragonsnft_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/divinedragonsnft_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/divinedragonsnft_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/divinedragonsnft_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/divinedragonsnft_4?width=150&optimizer=image']",Divine Dragons,,,10000,,,DivineDragonNFT,https://www.divinedragons.xyz
57,SOL,soletters,False,"['https://upcoming.images.rarity.tools/sollettersnft_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/sollettersnft_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/sollettersnft_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/sollettersnft_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/sollettersnft_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/sollettersnft_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/sollettersnft_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/sollettersnft_4?width=150&optimizer=image']",SOLETTERS,,,9990,,,solettersnft,https://soletters.io/
58,ETH,c6hMaBg4Hh,False,"['https://upcoming.images.rarity.tools/etherdaddy_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/etherdaddy_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/etherdaddy_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/etherdaddy_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/etherdaddy_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/etherdaddy_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/etherdaddy_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/etherdaddy_4?width=150&optimizer=image']",ETHER DADDY,,,10000,,,Ether_Daddy,https://etherdaddy.io/
59,ETH,ATmy37DtZf,False,"['https://upcoming.images.rarity.tools/felinefrenssc_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/felinefrenssc_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/felinefrenssc_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/felinefrenssc_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/felinefrenssc_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/felinefrenssc_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/felinefrenssc_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/felinefrenssc_4?width=150&optimizer=image']",Feline Frens Social Club,,,3333,,,felinefrens,https://felinefrens.com
60,ETH,GHqjVqbKwg,True,"['https://upcoming.images.rarity.tools/Badkidz_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/Badkidz_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/Badkidz_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/Badkidz_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/Badkidz_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/Badkidz_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/Badkidz_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/Badkidz_4?width=150&optimizer=image']",Badkidz,2022-02-10 13:00:00,0.08,9999,2022-02-10 13:00:00,0.08,BadKidz_NFT,https://badkidz.ca/
61,ETH,cryptowheelsclub,False,"['https://upcoming.images.rarity.tools/cryptowheelsclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cryptowheelsclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cryptowheelsclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cryptowheelsclub_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cryptowheelsclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cryptowheelsclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cryptowheelsclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cryptowheelsclub_4?width=150&optimizer=image']",Crypto Wheels Club,,,8888,,,CWCNFT,https://cryptowheelsclub.com/
62,ETH,qyXU7NWxj7 ,True,"['https://upcoming.images.rarity.tools/monstermates_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/monstermates_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/monstermates_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/monstermates_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/monstermates_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/monstermates_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/monstermates_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/monstermates_4?width=150&optimizer=image']",Monster Mates NFT,2022-02-10 14:00:00,,1000,2022-02-10 14:00:00,,MonsterMatesAU,https://www.monstermates.io/
63,ETH,zEukk2wpQq,True,"['https://upcoming.images.rarity.tools/mrhappyclown_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mrhappyclown_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mrhappyclown_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mrhappyclown_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mrhappyclown_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mrhappyclown_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mrhappyclown_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mrhappyclown_4?width=150&optimizer=image']",Mr. Happy Clown,,0.07,10000,,0.07,HappyClownNFT,https://www.happyclownnft.com/
64,ETH,acidapesnft,False,"['https://upcoming.images.rarity.tools/acidapes_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/acidapes_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/acidapes_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/acidapes_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/acidapes_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/acidapes_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/acidapes_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/acidapes_4?width=150&optimizer=image']",Acid Apes,,,4000,,,acidapesnft,https://acidapes.io/
65,ETH,apefellaz,False,"['https://upcoming.images.rarity.tools/apefellaz_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/apefellaz_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/apefellaz_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/apefellaz_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/apefellaz_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/apefellaz_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/apefellaz_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/apefellaz_4?width=150&optimizer=image']",Apefellaz,,,8888,,,apefellaz,https://www.apefellaz.io/
66,ETH,yAgtQbWEDV,False,"['https://upcoming.images.rarity.tools/savagewolvesgenesis2_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/savagewolvesgenesis2_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/savagewolvesgenesis2_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/savagewolvesgenesis2_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/savagewolvesgenesis2_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/savagewolvesgenesis2_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/savagewolvesgenesis2_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/savagewolvesgenesis2_4?width=150&optimizer=image']",Savage Wolves Genesis 2,,,777,,,SavageWolvesNFT,https://www.savagewolvesnft.com/
67,ETH,2T9Z8au43G,True,"['https://upcoming.images.rarity.tools/deaddino_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/deaddino_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/deaddino_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/deaddino_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/deaddino_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/deaddino_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/deaddino_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/deaddino_4?width=150&optimizer=image']",Dead Dino,2022-02-10 23:00:00,,500,2022-02-10 23:00:00,,DeadDinoWorld,https://www.deaddino.world
68,MATIC,QuNj7Hm8Q6,True,"['https://upcoming.images.rarity.tools/bugsquad_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/bugsquad_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/bugsquad_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/bugsquad_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/bugsquad_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/bugsquad_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/bugsquad_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/bugsquad_4?width=150&optimizer=image']",Bug Squad,2022-02-10 00:00:00,60.0,2222,2022-02-10 00:00:00,60.0,BugSquadNFT,https://bugsquadnft.com/
69,,ZuXfFKXZkE,False,"['https://upcoming.images.rarity.tools/gcbcgreatcanadian_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gcbcgreatcanadian_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gcbcgreatcanadian_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gcbcgreatcanadian_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gcbcgreatcanadian_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gcbcgreatcanadian_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gcbcgreatcanadian_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gcbcgreatcanadian_4?width=150&optimizer=image']",GCBC | Great Canadian Beavers Club,,,10420,,,GCBClub,https://gcbnft.io/
70,,w4a4fCrHu5,False,"['https://upcoming.images.rarity.tools/CosmosKidz_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/CosmosKidz_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/CosmosKidz_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/CosmosKidz_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/CosmosKidz_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/CosmosKidz_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/CosmosKidz_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/CosmosKidz_4?width=150&optimizer=image']",Cosmos Kidz,,,9999,,,CosmosKidzNFT,https://cosmoskidznft.com
71,ETH,f9BHYkRzhr,False,"['https://upcoming.images.rarity.tools/seedonft_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/seedonft_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/seedonft_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/seedonft_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/seedonft_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/seedonft_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/seedonft_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/seedonft_4?width=150&optimizer=image']",See Do NFT,,,1961,,,SeeDo_NFT,https://seedonft.com
72,ETH,CMC3uzYUFX,True,"['https://upcoming.images.rarity.tools/holys_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/holys_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/holys_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/holys_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/holys_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/holys_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/holys_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/holys_4?width=150&optimizer=image']",HolyShxxt!!,2022-02-11 07:00:00,0.11,8888,2022-02-11 07:00:00,0.11,HolyShxxtNFT,https://holyshxxt.io
73,ETH,BeZWHPQUCD,True,"['https://upcoming.images.rarity.tools/darkclouds_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/darkclouds_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/darkclouds_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/darkclouds_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/darkclouds_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/darkclouds_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/darkclouds_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/darkclouds_4?width=150&optimizer=image']",Dark Clouds,2022-02-11 08:00:00,,4444,2022-02-11 08:00:00,,DarkCloudsNFT,https://darkcloudsnft.com
74,SOL,Gm432g6TGX,False,"['https://upcoming.images.rarity.tools/kurodaclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/kurodaclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/kurodaclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/kurodaclub_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/kurodaclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/kurodaclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/kurodaclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/kurodaclub_4?width=150&optimizer=image']",Kuroda Club,,,1611,,,KurodaClub,https://kurodaclub.com/
75,ETH,JE4S498Urf,True,"['https://upcoming.images.rarity.tools/richapecarclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/richapecarclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/richapecarclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/richapecarclub_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/richapecarclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/richapecarclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/richapecarclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/richapecarclub_4?width=150&optimizer=image']",Rich Ape Car Club,2022-02-11 15:00:00,,10000,2022-02-11 15:00:00,,richapecarclub,https://Richapecarclub.io
