,name,image_urls,quantity,currency,has_presale,presale_price,presale_date,starting_price,release_date,discord,twitter,website
20,IggyBoy by 1ATH.Studio,"['https://upcoming.images.rarity.tools/iggyboyby1ath_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/iggyboyby1ath_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/iggyboyby1ath_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/iggyboyby1ath_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/iggyboyby1ath_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/iggyboyby1ath_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/iggyboyby1ath_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/iggyboyby1ath_4?width=150&optimizer=image']",10376,ETH,True,0.055,,0.055,,1athstudio,1athstudio,https://iggyboy.1ath.studio/
21,MetaWolves by Unsigned Artist,"['https://upcoming.images.rarity.tools/MetaWolvesbyUnsignedArtist_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/MetaWolvesbyUnsignedArtist_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/MetaWolvesbyUnsignedArtist_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/MetaWolvesbyUnsignedArtist_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/MetaWolvesbyUnsignedArtist_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/MetaWolvesbyUnsignedArtist_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/MetaWolvesbyUnsignedArtist_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/MetaWolvesbyUnsignedArtist_4?width=150&optimizer=image']",9999,ETH,True,0.2,2022-02-20 14:27:00,0.2,2022-02-20 14:27:00,unsignedartist,_UnsignedArtist,https://unsignedartist.io/
22,Generic Heroes League (GHL),"['https://upcoming.images.rarity.tools/genericheroesleaguenft_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/genericheroesleaguenft_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/genericheroesleaguenft_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/genericheroesleaguenft_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/genericheroesleaguenft_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/genericheroesleaguenft_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/genericheroesleaguenft_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/genericheroesleaguenft_4?width=150&optimizer=image']",9990,ETH,True,0.06,,0.06,,bZuYWqVAjd,GenericHeroes,https://www.generic-heroes.com/
23,Tetra Cubes,"['https://upcoming.images.rarity.tools/tetracubes_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/tetracubes_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/tetracubes_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/tetracubes_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/tetracubes_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/tetracubes_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/tetracubes_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/tetracubes_4?width=150&optimizer=image']",333,SOL,False,,,,,EpXtsGYfQJ,tetra_cubes,https://www.tetracubes.space
24,Blockchain Barnyard,"['https://upcoming.images.rarity.tools/blockchainbarnyard_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/blockchainbarnyard_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/blockchainbarnyard_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/blockchainbarnyard_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/blockchainbarnyard_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/blockchainbarnyard_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/blockchainbarnyard_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/blockchainbarnyard_4?width=150&optimizer=image']",3000,ETH,False,,,,,bcby,BarnyardNft,https://www.bcbarnyard.info/
25,SoulZ,"['https://upcoming.images.rarity.tools/soulz_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/soulz_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/soulz_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/soulz_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/soulz_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/soulz_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/soulz_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/soulz_4?width=150&optimizer=image']",7777,,False,,,,,soulz,SoulZ_NFT,https://www.soulz.xyz/
26,TiptoePunks,"['https://upcoming.images.rarity.tools/TiptoePunks_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/TiptoePunks_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/TiptoePunks_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/TiptoePunks_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/TiptoePunks_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/TiptoePunks_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/TiptoePunks_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/TiptoePunks_4?width=150&optimizer=image']",2500,ETH,True,0.04,2022-02-20 17:00:00,0.04,2022-02-20 17:00:00,fUEACrpYhr,TiptoePunks,https://www.tiptoepunks.io
27,CrypTotems,"['https://upcoming.images.rarity.tools/cryptotems_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cryptotems_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cryptotems_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cryptotems_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cryptotems_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cryptotems_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cryptotems_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cryptotems_4?width=150&optimizer=image']",4444,ETH,True,0.0,,0.0,,sF48H8b3fS,CrypTotemsNFT,https://www.cryptotems.io/
28,Battle Warriors,"['https://upcoming.images.rarity.tools/battlewarriors_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/battlewarriors_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/battlewarriors_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/battlewarriors_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/battlewarriors_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/battlewarriors_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/battlewarriors_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/battlewarriors_4?width=150&optimizer=image']",2222,ETH,False,,,,,battle-warriors,BattleVikingNFT,https://www.battlewarriors.io
29,Extinction Fighter's Cubz,"['https://upcoming.images.rarity.tools/xfighterscubz_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/xfighterscubz_1?width=150&optimizer=image']",7800,MATIC,False,,,,,McgGgUvvme,xtinctionFight,https://extinctionfighterz.com/
30,Paladin Penguin Club,"['https://upcoming.images.rarity.tools/paladinpenguin_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/paladinpenguin_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/paladinpenguin_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/paladinpenguin_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/paladinpenguin_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/paladinpenguin_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/paladinpenguin_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/paladinpenguin_4?width=150&optimizer=image']",10000,ETH,False,,,,,paladinpenguinclub,paladin_penguin,https://paladinpenguinclub.com/
31,Square Bears,"['https://upcoming.images.rarity.tools/squarebears_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/squarebears_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/squarebears_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/squarebears_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/squarebears_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/squarebears_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/squarebears_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/squarebears_4?width=150&optimizer=image']",8888,ETH,True,0.07,2022-02-20 00:00:00,0.07,2022-02-20 00:00:00,squarebearsnft,squarebearsnft,https://squarebearsnft.com/
32,Space Apes Moon Club,"['https://upcoming.images.rarity.tools/spaceapesmc_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/spaceapesmc_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/spaceapesmc_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/spaceapesmc_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/spaceapesmc_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/spaceapesmc_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/spaceapesmc_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/spaceapesmc_4?width=150&optimizer=image']",10000,ETH,False,,,,,mHeREfJCHx,SpaceApesMC,https://www.spaceapesmoonclub.com/
33,Lost Legends,"['https://upcoming.images.rarity.tools/lostlegends_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/lostlegends_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/lostlegends_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/lostlegends_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/lostlegends_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/lostlegends_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/lostlegends_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/lostlegends_4?width=150&optimizer=image']",2500,ETH,False,,,,,discord,lostlegendsnft,https://lostlegendsnft.com/
34,RottenVille Transmutation Elixirs,"['https://upcoming.images.rarity.tools/rottenvilletransmutationelixirs_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/rottenvilletransmutationelixirs_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/rottenvilletransmutationelixirs_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/rottenvilletransmutationelixirs_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/rottenvilletransmutationelixirs_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/rottenvilletransmutationelixirs_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/rottenvilletransmutationelixirs_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/rottenvilletransmutationelixirs_4?width=150&optimizer=image']",333,SOL,False,,,,,QeR9yvSWvk,rotten_ville,https://rottenville.io
35,Cool Ghouls,"['https://upcoming.images.rarity.tools/coolghouls_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/coolghouls_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/coolghouls_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/coolghouls_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/coolghouls_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/coolghouls_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/coolghouls_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/coolghouls_4?width=150&optimizer=image']",5555,ETH,True,,2022-02-21 11:00:00,,2022-02-21 11:00:00,EY37xTstXh,cool_ghouls_nft,https://coolghouls.io/
36,Mother Duckers,"['https://upcoming.images.rarity.tools/motherduckers_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/motherduckers_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/motherduckers_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/motherduckers_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/motherduckers_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/motherduckers_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/motherduckers_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/motherduckers_4?width=150&optimizer=image']",1111,SOL,False,,,,,motherduckers,MDuckers_SOL,https://www.motherduckersnft.com/
37,TOTE Gen 1,"['https://upcoming.images.rarity.tools/totegen1_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/totegen1_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/totegen1_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/totegen1_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/totegen1_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/totegen1_3?width=150&optimizer=image']",5055,SOL,False,,,,,KBQQucK8Mt,tote_clubnft,https://www.toteclubnft.com/
38,Apepunk Club,"['https://upcoming.images.rarity.tools/apepunkclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/apepunkclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/apepunkclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/apepunkclub_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/apepunkclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/apepunkclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/apepunkclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/apepunkclub_4?width=150&optimizer=image']",5555,,False,,,,,RWNTp7pfYM,apepunk_club,https://apepunkclub.xyz/
39,Oxtazy,"['https://upcoming.images.rarity.tools/oxtazy1_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/oxtazy1_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/oxtazy1_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/oxtazy1_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/oxtazy1_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/oxtazy1_3?width=150&optimizer=image']",4000,ETH,False,,,,,U6sBka7sxd,Oxtazy_xyz,https://oxtazy.xyz/
