,name,quantity,currency,has_presale,presale_price,presale_date,starting_price,release_date,discord,twitter,website
43,DoomBoo,5555.0,ETH,False,,,,,xdrrbtnBAB,doombooNFT,https://doomboo.io
44,MagicCraft,9999.0,,False,,,,,magiccraftgame,MagicCraftGame,https://magiccraft.io/
45,DAO Avatar Moon Metaverse Collection,5000.0,ETH,True,0.08,2022-05-15 10:00:00,0.08,2022-05-15 10:00:00,bU6wTaAhB8,metaversemoon,https://daomoonopolis.space
46,Fomo Giraffes,300.0,SOL,False,,,,,mrQKqqpkGq,fomo_giraffes,https://fomogiraffes.com/
47,MOONWALKERS,8888.0,,True,,2022-05-15 10:30:00,,2022-05-15 10:30:00,moonwalkers ,moonwalkersoff,https://moonwalkersnfts.com
48,Baby Sharks NFT,10000.0,ETH,False,,,,,h3fzEU5gKn,babysharks_nft,http://baby-sharks.com
49,Chillin Chameleons 3.0,6000.0,ETH,True,0.09,,0.09,,chillinchameleons,chillnchameleon,https://chillinchameleons.com
50,Cheebs,10000.0,ETH,True,,2022-05-15 13:00:00,,2022-05-15 13:00:00,cheebs,cheebsnft,http://www.cheebsnft.com/
51,Flower Lolita,6666.0,ETH,False,,,,,RMhMSUkEKs,flowerlolitanft,https://www.flowerlolita.io/
52,Secret Council of Alien Rulers,1000.0,ETH,False,,,,,p3j8wThf6b,SCAlienRulers,https://alienrulers.com/
53,9Tales,4444.0,ETH,True,0.089,,0.089,,9talesNFT,9tales_NFT,https://9tales.io/
54,Doodle Slayer,5000.0,ETH,True,0.015,,0.015,,PR7r8WEd5K,doodleslayernft,https://www.doodleslayernft.com/
55,Streetlab.io,8888.0,,False,,,,,phATapAshn,Streetlab_io,https://streetlab.io/
56,Mad Giraffe Gang,5000.0,,True,,2022-05-16 12:00:00,,2022-05-16 12:00:00,madgiraffegang,madgiraffegang,https://madgiraffegang.com/
57,Rogue Dice Club,6000.0,ETH,False,,,,,AVXkRckW9g,RogueDiceClub,https://Roguediceclub.com
58,Monster Molecules Research Lab,5555.0,ETH,False,,,,,monstermolecules,MonsterMolecule,http://monstermolecules.io/
59,Dope Skeleton,3000.0,ETH,True,0.03,2022-05-16 05:00:00,0.03,2022-05-16 05:00:00,dRbdWvTYYh,DopeskeletonNFT,https://dopeskeleton.com/
60,TradeBots,6800.0,SOL,False,,,,,Z6f8ZkKy83,tradebots_sol,https://www.tradebotsnft.io/
61,Demions,666.0,ETH,True,,2022-05-16 07:00:00,,2022-05-16 07:00:00,demions,DemionsNFT,https://www.demions.com/
62,FoxNationDAO,10000.0,ETH,False,,,,,foxnationdao,FoxNationDAO,https://foxnationdao.com/
63,Cthulhu Armageddon 2022,8000.0,ETH,False,,,,,cthulhuarmageddon2022,CthulhuCA22,https://ca22.xyz/
64,CyberPunk COMIC,4000.0,ETH,True,,2022-05-16 00:00:00,,2022-05-16 00:00:00,cbgPRy2gWZ,NftZoko,https://comic.cyberpunkfighters.com/
65,Ikigai Genesis,7777.0,ETH,True,0.04,2022-05-16 00:00:00,0.04,2022-05-16 00:00:00,ikigaigenesis,ikigaigenesis,http://ikigaiofficial.io/
66,Lost Islands,5778.0,,False,,,,,3GDer75Rxq,LostIslandsNFT,https://lostislands.io/
67,Keys & Treasure Chests,9999.0,ETH,False,,,,,Not now,CompanyProfit,https://profitconft.io
68,Baby Mini Monkeys,2500.0,,True,,,,,p8t7bgKzsy,minimonkeymafia,https://www.MiniMonkeyMafia.com
69,Storyworlds,9889.0,ETH,True,,2022-05-17 00:00:00,,2022-05-17 00:00:00,s6Ukq6eU4C ,Storyworlds_xyz,http://storyworldscomic.xyz
70,Squid Academy,10456.0,SOL,False,,,,,squidacademy,Squid_Academy,https://www.squidacademy.net/
71,KickFlipNFT,4000.0,ETH,False,,,,,kickflipnft,NFTKickFlip,https://kickflipnft.com/
72,Big Brains Club,2000.0,ETH,False,,,,,Uby6HDRRkX,bigbrainsclub,https://www.bigbrainsclub.io/
73,Bored Ape Army Club,6666.0,SOL,False,,,,,boredapearmyclub,BoredApeArmyC,https://www.boredapearmy.com
74,Cryptopunk Bunnies Avatar,4096.0,,False,,,,,fMP3eQXBGa,cpbpixel,https://cryptopunksbunnies.com/
75,Dragon Fam - Web 3 Wizards Collection,1000.0,,True,,2022-05-17 00:00:00,,2022-05-17 00:00:00,4MQqef5mnc,Web3WizardsNFT,https://dragonfamnft.com
76,Dr. Sniffy NFT,10000.0,ETH,True,0.04,2022-05-18 06:00:00,0.04,2022-05-18 06:00:00,drsniffynft,drsniffynft,https://drsniffynft.io
77,Worlds Collective,10000.0,ETH,True,0.05,2022-05-18 07:00:00,0.05,2022-05-18 07:00:00,None,WorldsCollect,https://worldscollective.io/
78,Droopy Apes,4000.0,ETH,True,0.06,2022-05-18 00:00:00,0.06,2022-05-18 00:00:00,yvRjRrvkMB,DroopyApes,http://droopyapes.com/
79,Fat Cats,5000.0,ETH,False,,,,,99YpqXsrCv,FatCatsDao,https://www.fatcats.art
80,Influencer of the BB01,10000.0,ETH,True,0.15,2022-05-18 00:00:00,0.15,2022-05-18 00:00:00,planetbb01,BB01NFT,https://bb01-official.com/BB01
81,Mighty Pirates,2888.0,SOL,False,,,,,XunMQBW77z,SolMightyPirate,https://mightypirates.io/
82,SixthRéseau,7777.0,ETH,True,0.16,2022-05-18 00:00:00,0.16,2022-05-18 00:00:00,reseau,sixthreseau,https://www.reseauclo.com/
83,MetaVolution,8778.0,ETH,False,,,,,MetaVolution,MetaVolutionNFT,https://www.metavolution.io/genesis
84,Witlink AI,7000.0,ETH,False,,,,,eYUyCx5YgT,WitlinkA,https://witlink.ai/
85,Boonies Skull,5555.0,ETH,False,,,,,Yfrk2qdGhe,BooniesSkullNFT,https://booniesskull.com/
86,Homaland Club,5555.0,ETH,False,,,,,JHFu5Ktct8,homaland_nft,https://www.homaland.org/
87,Labyrinthine Unreal,7110.0,ETH,False,,,,,labyrinthine,LabyrinthUnreal,https://www.labyrinthineunreal.io/
88,Meta Hookahs,1111.0,ETH,True,0.055,,0.055,,282sbZnFkQ,MetaHookahs,https://metahookahs.io
89,METAFLIESCLUB,10000.0,SOL,True,1.5,2022-05-20 11:00:00,1.5,2022-05-20 11:00:00,MdjqPSHj6X,metafliesclub,https://metafliesclub.com
90,Cypher Collection - Collider Craftworks,7780.0,ETH,False,,,,,,,
91,ChillOutBros,5000.0,ETH,False,,,,,R672ejVg6m,Chilloutbrosnft,https://www.chilloutbros.com
92,HER nft,3333.0,ETH,True,0.04,2022-05-20 00:00:00,0.04,2022-05-20 00:00:00,her-nft,itshernft,https://itsher.art/
93,MafiaBears,9568.0,ETH,False,,,,,Zt4wqQPqfR,MafiaBearsNFT,https://mafiabears.com
94,MirageLand,5000.0,ETH,False,,,,,ptU4uStCC2,MirageLand_NFT,https://www.mirageland-official.com/
95,RottenVille Bust Sculpture,1500.0,,False,,,,,QeR9yvSWvk,rotten_ville,https://rottenville.io/sculpture/
96,Gods of Egypt,7532.0,ETH,False,,,,,4rNUQ2kPHy,GodsofEgyptNFT,https://godsofegypt.io/
97,ApeVampires,6666.0,ETH,False,,,,,KjGwHf4pZr,ApeVampires,https://apevampires.com/
98,Fancy Sloth Club,333.0,SOL,True,0.25,2022-05-21 09:00:00,0.25,2022-05-21 09:00:00,qA3d5a5BWQ,FancySlothClub,https://fancyslothclub.com/
99,Crypto Bulls,555.0,SOL,False,,,,,8KbVuYmjDY,CRPT_Bulls,https://crypto-bulls.netlify.app/
100,Zelenskyy NFT Club,8888.0,ETH,False,,,,,raxn6h9vy5,ZelenskyNFTClub,https://zelenskyynft.club
101,RuDe1s_NFT,8888.0,ETH,False,,,,,zjS8tJyGWw,Rude1s_NFT,https://www.rude1s.com
102,Bad Kid Club,5555.0,ETH,True,0.05,2022-05-21 00:00:00,0.05,2022-05-21 00:00:00,2yTCzKsDfd,badkidclubnft,https://badkid.club/
103,DreamyGirls,4444.0,ETH,True,0.09,2022-05-21 00:00:00,0.09,2022-05-21 00:00:00,r6QeuHPdG8,DreamyGirlsNFT,https://www.dreamygirls.io/
104,Japanese Born Ape Society,10000.0,ETH,False,,,,,jbas,Japanese_BAPES,https://www.japanesebornapesociety.com/
105,NonFun Friends,9006.0,ETH,True,,2022-05-21 00:00:00,,2022-05-21 00:00:00,H5dgU2Sfu3,nonfunfriends,https://www.nonfun.events/friends/
106,Senshi NFT,1000.0,ETH,True,0.08,2022-05-21 00:00:00,0.08,2022-05-21 00:00:00,FWVhP6vKy6,senshinfts,https://senshinft.com
107,Skull Demolition,7777.0,ETH,False,,,,,KW6BMJm2B9,SkullDemolition,http://www.skulldemolition.com
108,Anim4rt,10000.0,ETH,True,0.26,2022-05-22 09:00:00,0.26,2022-05-22 09:00:00,Anim4rt,yo_4rt,https://yo-4rt.com
109,Cool Gorilla Beach Club,10000.0,ETH,False,,,,,65wSm9GaWb,CoolGorillaBC,http://coolgorillabeachclub.com/
110,Nordeins,989.0,SOL,True,0.99,,0.99,,qZbBS9CfQc,nordeins,https://www.nordeins.com/
111,Final Humans,6000.0,SOL,False,,,,,CR3E3YEvUF,FinalHumans,https://finalhumans.com/
112,Cathereum,9999.0,ETH,False,,,,,6JMrkyAjqm,nft_cathereum,https://www.cathereum.xyz/
113,SLIMES,9888.0,ETH,True,0.0,,0.0,,6QCGpUcvrT,SLIMESfun,https://www.slimes.fun/
114,Little Women,8888.0,,False,,,,,gUydugCMy7,LittleWomen_NFT,https://littlewomen.io
115,MonkChains Genesis,1488.0,ETH,True,0.04,,0.04,,monkchains,monkchains,https://monkchains.io
116,MutantSheepsLab,5555.0,SOL,True,1.2,,1.2,,bQV945JY6y,mutantsheepslab,https://mutantsheepslab.com/
117,Wild Fox Squad,10.0,ETH,False,,,,,g9wNFPvB,WildFoxSquadNFT,https://www.wildfoxsquad.com
118,City Of Gold,10000.0,ETH,True,0.12,,0.12,,cityofgold,cityofgold_io,https://cityofgold.io/
119,Cute Pandaz Club,8888.0,,True,,2022-05-23 00:00:00,,2022-05-23 00:00:00,HDQXwnSpX7,CutePandazClub,https://www.cutepandaz.com/
120,Meta Cuties,9999.0,ETH,True,0.05,,0.05,,5F9FAuR5GC,MetaCutiesNFT,https://www.metacutiesnft.com/
121,Otters Universe,4813.0,ETH,False,,,,,MPbB7EjBEW,otters_universe,https://www.ottersuniverse.com/
122,HUES,7777.0,ETH,False,,,,,DUcbbFgMBW,huesnft,https://huesnft.com
123,Creature Culture Collection,10001.0,ETH,True,0.02,2022-05-24 00:00:00,0.02,2022-05-24 00:00:00,bPyEMSG84A,CreatureCultur3,https://www.creatureculturecollection.com/
124,GYM RAT ELEPHANTS MAIN FORCE,5500.0,ETH,False,,,,,qpNedkn4D5,gymratelephants,https://www.gymratelephants.com
125,Heroes of the Metaverse,6600.0,ETH,False,,,,,HOTM,heroesmetaverse,https://www.heroesmetaverse.app/
126,The Last Mayan Treasure,9999.0,ETH,False,,,,,5QGBX95Evh,Last_Mayan_NFT,https://www.thelastmayantreasure.io
127,Dodger NFT & Metaverse,8888.0,ETH,True,0.056,2022-05-25 10:00:00,0.056,2022-05-25 10:00:00,xNQXPrJxAA,DodgerNft,https://dodgernft.io
128,Xkart Racing,5000.0,AVAX,False,,,,,tJBKzVfvBK,XkartR,https://xkartracing.com
129,Denizen,9999.0,ETH,False,,,,,denizen,denizenio,https://denizen.io
130,DummyVegs,555.0,SOL,False,,,,,mXkAttjYey,dummy_vegs,https://t.co/KnuJaIj0rT
131,PvPWorlds,10000.0,ETH,False,,,,,9aq5M5NqUS,PvPWorldsNFT,https://pvpworlds.com/
132,Bibbop Collection,5555.0,ETH,False,,,,,EXDAfwHFJG,BibbopC,https://sites.google.com/view/bibbopcollection/home
133,Chunky Buddhas,10000.0,ETH,True,0.045,,0.045,,No Discord,ChunkyBuddhas,https://chunkybuddha.tech/
134,Glody Knights,6500.0,ETH,False,,,,,glodyknights,GlodyKnightsNFT,https://www.glodyknights.com
135,Kazi NFT,5000.0,ETH,True,,2022-05-25 00:00:00,,2022-05-25 00:00:00,edxbX5aMM7,kazinft,https://www.kazinft.com/
136,META MONA CLUB NFT,2000.0,SOL,True,1.5,2022-05-25 00:00:00,1.5,2022-05-25 00:00:00,5QfpnHEYmj,TheMetamona?t=4zDnmG94Lv9xccWb7dbFmQ&s=09,https://themetamona.com/#rarity
137,ANYDINGS,3333.0,ETH,True,0.03,2022-05-26 03:00:00,0.03,2022-05-26 03:00:00,Sorry. No Discord,anydings,https://anydings.io
138,CyberZillaz Genesis,2222.0,,False,,,,,cyberzillaz,CyberZillaz,https://cyberzillaz.xyz/
139,Mini Moo NFT,10000.0,ETH,True,0.04,,0.04,,dFRKMM6P3Q,MiniMooNFT,https://www.minimoonft.com/
140,Party Unicorn,3333.0,ETH,False,,,,,mkVcDGn2e9,LittlezProject,http://littlez.art
141,Project Atmos,10000.0,ETH,True,0.069,2022-05-26 00:00:00,0.069,2022-05-26 00:00:00,bloqparty,bloqparty_nft,https://www.bloqparty.xyz/
142,The Kids,9001.0,,False,,,,,CGmAuACtRh,wethekidsNFT,https://www.wethekids.xyz/
143,Ponini's,,,False,,,,,z7HFNAJkeY,poninisnft,https://www.poninis.com
144,Apes Girl,995.0,SOL,False,,,,,VxcP5SYd5B,SolApeGirls,https://solapegirl.com/
145,BurgerHeadz,10000.0,,True,,2022-05-28 00:00:00,,2022-05-28 00:00:00,xaFKZbF3,burgerheadznft,https://www.burgerheadz.com
146,The Egg Society,8888.0,ETH,True,0.04,,0.04,,fkBZKdARga,the_egg_society ,https://theeggsociety.com/
147,Bad Bulls,10000.0,ETH,True,0.05,2022-05-29 03:00:00,0.05,2022-05-29 03:00:00,PkardUkwKZ,badbullsnft,https://badbulls.site
148,Rise of Rhelegus,7777.0,ETH,False,,,,,bjwbkEGham,rhelegus,https://riseofrhelegus.com/
149,Maiko NFT,10000.0,ETH,False,,,,,FUbrVEFxds,NFTgeisha,https://geishateahouse.com/maiko
150,Cat Mobstaz,8888.0,ETH,False,,,,,cVQo8U1wPv,catmobstaz,https://catmobstaz.com
151,ZelenskiyNFT,10000.0,ETH,True,,2022-05-31 08:00:00,,2022-05-31 08:00:00,zelenskiynft,zelenskiynft,https://zelenskiynft.com/
152,CavernCores,125.0,DAI,False,,,,,caverncores,CavernCores,https://caverncores.com
153,The Lost Bitcoins,10963.0,ETH,False,,,,,T6ZeUpxjTU,thelostbitcoins,https://www.thelostbitcoins.com/
154,Aithereal,33333.0,ETH,False,,,,,55EgnjPCgH,aith3r3al,https://aithereal.net
155,CroodApesArmy,1499.0,,False,,,,,DmZSshnct4,CroodApesArmy,https://croodapesarmy.com/
156,Floatyz,7777.0,ETH,False,,,,,npp3PZKyp5,FloatyzNFT,https://www.floatyz.io/
157,The Imperfects Club,4000.0,ETH,False,,,,,DNyaK3CrJ7,ImperfectsNFT ,https://www.theimperfectsclub.com/
158,Cool Astronauts,3333.0,ETH,False,,,,,FAA65MbNpg,CoolAstronauts,https://coolastronauts.art/
159,Pit Puppies,5000.0,MATIC,True,10.0,2022-06-01 09:00:00,10.0,2022-06-01 09:00:00,GAJPfv5Vpu,vianijoe,https://www.pitpuppies.app
160,Apple Friends,9999.0,ETH,True,0.03,,0.03,,Cooming Soon,applefriends6,http://www.applefriends.xyz/
161,BullishTrend,7788.0,,False,,,,,np9RfYyc37,BullishTrendCo,https://bullishtrend.co
162,Pitty Pals,10000.0,ETH,True,0.04,,0.04,,WASAyefUDs,pitty_pals,https://www.pittypals.com
163,Silly Pineapple Club,10000.0,ETH,True,0.06,2022-06-01 17:00:00,0.06,2022-06-01 17:00:00,nUWhtExCkw,SillyPineClub?t=188UtJhUVPjT-5iuh75U8w&s=09,https://sillypineapplenft.com/#
164,Arcadm,25.0,ETH,False,,,,,976DrsZtk7,Arcadmverse,https://www.arcadm.io/
165,Country Ape Squad,10000.0,ETH,False,,,,,2VwgXzX8,CountryApeSquad,https://countryapesquad.com/
166,Fancy Fox Association,9189.0,SOL,False,,,,,eAgqaA9Rrn,fancyfoxassoc,https://www.fancyfoxassociation.org/
167,The Chosen Ones,5555.0,ETH,True,0.07,,0.07,,DEUCEfwECY,thechosenonesio,https://thechosenones.io
168,Underdog Club NFT,10000.0,ETH,True,0.13,,0.13,,8B3edNHw,UnderdogClubNFT,https://www.underdog-club.io
169,Dribblie,10000.0,ETH,False,,,,,dribblie,DribblieGame,https://www.dribblie.com/
170,Fish Sticks,5555.0,ETH,True,0.06,2022-06-02 00:00:00,0.06,2022-06-02 00:00:00,P4DscBhgZp,fish_sticksnft,https://www.fishsticks.org/
171,AnimAlls,5000.0,ETH,False,,,,,wEznPag4eD,AnimAllsNFT,https://animalls.xyz/
172,"TUS NFT - HUB, P2E, novel & more",9738.0,ETH,False,,,,,tusnft,survivorsnft,https://theultimatesurvivor.com
173,Planet of Cyborgs,6622.0,ETH,True,0.06,2022-06-03 13:00:00,0.06,2022-06-03 13:00:00,poc-nft,PoC_NFT,https://www.planetofcyborgs.com/
174,Ghonies,10000.0,ETH,True,0.06,2022-06-03 00:00:00,0.06,2022-06-03 00:00:00,rjsz6sKz63,GhoniesCrypto,https://ghonies.com/
175,Bored Tigers Sol Club,555.0,SOL,False,,,,,FfnwZvUmkE,boredtigers,http://Boredtigers.club
176,MyWorld,10000.0,MATIC,True,,2022-06-04 00:00:00,,2022-06-04 00:00:00,7PaBK6BbAj,myworld_nft,https://www.my-world-nft.com
177,Sewer Squad,9420.0,ETH,True,0.069,2022-06-05 15:00:00,0.069,2022-06-05 15:00:00,wn9YewYDRq,sewersquadnft,https://sewersquadnft.com
178,Ape Kids Club Pixel,5000.0,ETH,True,,2022-06-07 00:00:00,,2022-06-07 00:00:00,STM884WwCu,AKCPixel,https://www.apekidsclubpixel.com/
179,The Bruhz Generation,7777.0,ETH,True,0.077,,0.077,,JSZnasaa7p,thebruhz,https://THEBRUHZ.wtf
180,Locker Room Brotherhood,10000.0,ETH,False,,,,,4GYvvreWKm,LockerRoomBH,https://www.lrbh.io/
181,Goofy Graphics,4080.0,ETH,False,,,,,mfhQ7r2Uww,Goofygraphicnft,https://goofy-graphics.com/
182,CrypTickz,6969.0,ETH,False,,,,,VpTqJ9a9h7,CrypTickzNFT,https://www.cryptickz.io
183,Hailary Crypto Dollies Series 2,3000.0,,False,,,,,CeYnqPgjnq,HailaryNft,https://hailary.com/nft/
184,Sol Coin Collections,7000.0,SOL,False,,,,,7v3m8WDNh9,SolCoins,https://www.solcoincollections.com/
185,Guardians of Sumantria,6777.0,ETH,True,,2022-06-10 18:00:00,,2022-06-10 18:00:00,nftsumantria,nftsumantria,https://sumantria.com
186,Potty Mouth NFT,10000.0,ETH,True,,2022-06-10 00:00:00,,2022-06-10 00:00:00,G5u7yxktXu,PottyMouthNFT,https://www.pottymouthnft.com
187,Plodding Isles,2222.0,,False,,,,,PIrarity,ploddingpirates,https://ploddingpirates.com
188,Martian Colony,5555.0,ETH,True,0.08,2022-06-13 09:00:00,0.08,2022-06-13 09:00:00,4bfvEMKSDE,martian_colony,https://martiancolony.io/
189,Galactic Apeventures,6666.0,ETH,False,,,,,HrAeKG2YXM,apeventuresnft,https://www.galacticapeventures.io/
190,F-0x - Enter The Yama,10000.0,,False,,,,,FV98MU8ekT,EnterTheYama,https://f-0x.com
191,Vagabonde Club,10000.0,ETH,True,0.06,2022-06-15 07:00:00,0.06,2022-06-15 07:00:00,9SCjU4jqrJ,vagabondeclub,https://vagabonde.club/ 
192,Ġalavant by Gorilla Mobile,8888.0,ETH,True,,2022-06-17 05:00:00,,2022-06-17 05:00:00,hbkRgEczBw,GorillaGoMobile,https://gorilla.global/metaverse/glvt
193,Panda Society,10000.0,ETH,True,,2022-06-17 14:00:00,,2022-06-17 14:00:00,KkQs93WHRK,NftPandasociety,https://www.pandasociety.io
194,Freeky Fruits,3000.0,,True,,2022-06-18 00:00:00,,2022-06-18 00:00:00,gnRxTPV4px,FreekyFruits,https://www.freekyfruits.com/
195,Wicked Wives Club,9999.0,ETH,False,,,,,UegvftJSpq,clubwickedwives,https://www.wickedwivesclub.com
196,DrinkingTrees NFT,5000.0,ETH,False,,,,,8ASzg4gN4m,drinkingtrees,https://drinkingtrees.io
197,Meta Mice Underground,4000.0,ETH,False,,,,,hvu3MBeTjN,MetaMiceUG,https://metamiceunderground.com/
198,Moon Strike,5555.0,ETH,True,0.15,2022-06-23 00:00:00,0.15,2022-06-23 00:00:00,moonstrike,moonstrikenft,https://moonstrike.io
199,PrimoMartians,6685.0,ETH,False,,,,,VXdgAJkHDE,PrimoMartians,https://www.primomartians.io
200,Silverback Rhino's,2800.0,ETH,False,,,,,WPvBWbFB2C,SBR_nft,https://www.silverbackrhinos.com/
201,The Island,5668.0,ETH,False,,,,,ArgKA4jz,The_IslandNFT,https://theislandnft.io/
202,THE ALL SEEING LEMON,11011.0,,False,,,,,UKrhGketaN,allseeinglemon,https://allseeinglemon.io
203,Woman Of Solana,2222.0,SOL,False,,,,,44HMhbagbp,womanofsolana,https://womanofsolana.com
204,Crypxel,10000.0,ETH,False,,,,,vK9eJsVTE8,Crypxel_NFT,https://www.crypxel.net/
205,Figure Cat,5555.0,ETH,False,,,,,k4DDhzY23a,figurecatnft,https://www.figurecat.com
206,Mask Afraid,9990.0,ETH,False,,,,,SB5vhNjF9D,MaskAfraid,https://www.maskafraid.com
207,GARDEN OF GIVING,1111.0,ETH,False,,,,,nuUsk8JaH9,_gardenofgiving,https://gog.edetechglobal.com/
208,List Lords,7500.0,ETH,False,,,,,dWtHVszbMe,listlords,https://www.listlords.com/
209,Lucky Monk,8108.0,ETH,False,,,,,txpmdx3Fny,LuckyMonkNFTs,https://www.luckymonknft.com/
210,Doodle Gummies,3333.0,,True,,2022-07-04 00:00:00,,2022-07-04 00:00:00,bRXKgVdBHU,crypto_cafenfts,https://www.cryptocafenfts.com
211,The Metalodons Club,7777.0,ETH,True,0.04,2022-07-07 00:00:00,0.04,2022-07-07 00:00:00,bjMj23bFZQ,metalodons_club,https://www.metalodons.com
212,ZODIAC PROJECT,12052.0,ETH,False,,,,,VDdk4YdRgH,zdc_project,https://www.zodiacproject.io/
