,name,quantity,currency,has_presale,presale_price,presale_date,starting_price,release_date,discord,twitter,website
83,Mr. Crypto by Racksmafia,10000.0,MATIC,False,,,,,EqZPMr43Bb,racksmafia,https://www.metaverse.racksmafia.com/
84,The Professor,5050.0,ETH,True,,2022-04-24 14:00:00,,2022-04-24 14:00:00,83QxAxbKsF,9waveslabs,https://www.theprofessor.io/
85,PopCultureKid's,800.0,,False,,,,,AUFWREpX,pcknfts,https://popculturekids.io/
86,Akira Figthers,444.0,SOL,False,,,,,yY2QvxjvWc,akira_fighters,http://akirafighters.com/
87,Purple Ape Club,5555.0,MATIC,False,,,,,PTUerRrMDh,purpleapesclub,https://purpleapeclub.xyz/
88,CryptoVibrantArrows,7777.0,ETH,True,0.0,,0.0,,,,
89,Peanut Family Coin,6000.0,ETH,False,,,,,xTqXCDsywz,PEANUTF_NFT,https://peanutf.com/
90,BoredSnakeClub NFTs,3333.0,ETH,False,,,,,NTebntrE95,boredsnake_club,https://www.boredsnakeclub.com/
91,The Potato Club,10000.0,,True,,,,,6xjXz85zjC,AA_ART_NFT,https://aa-art.io/
92,Dragon Futurist,7777.0,SOL,False,,,,,dragonfuturist,Dragon_Futurist,https://dragonfuturist.io
93,LambBrawl,555.0,ETH,False,,,,,EByvEYejUU,LambBrawl,https://www.lambbrawl.com/
94,Idol Idol,5000.0,ETH,True,,2022-04-25 19:00:00,,2022-04-25 19:00:00,xDhUt8B2uq,Idolidol_Game,https://idolidol.io/
95,PIONAUTS,1500.0,ETH,True,,2022-04-25 22:00:00,,2022-04-25 22:00:00,GyNfcuzSar,pionauts,https://pionauts.com
96,Evolved Mad Apes,5555.0,ETH,True,0.12,2022-04-25 00:00:00,0.12,2022-04-25 00:00:00,TSeJ9G2p8B,MadEvolved,https://evolvedmadapes.com/
97,Kanaky Tribe,2000.0,MATIC,True,100.0,2022-04-25 00:00:00,100.0,2022-04-25 00:00:00,TMkrNSrV29,KanakyTribe,https://www.kanakytribe.com/
98,Octave Club,2222.0,SOL,True,1.0,,1.0,,QPHRcpgstk,octaveclub747?t=0MJCPpe3To6UngYlWl_OEQ&s=09,https://www.octave-club.com/
99,Pirate Life NFT,7777.0,ETH,True,0.07,,0.07,,7G4Uk8gVDw,PirateLifeNFT,https://Www.PirateLifeNFT.com
100,BirdezGang,6333.0,ETH,False,,,,,birdezgang,BirdezGang,https://birdezkingdom.com/
101,Whoopsies Doopsies,6000.0,ETH,False,,,,,kvU3ZtNxMP,WDoopsies,https://whoopdoop.com
102,PompoTheRobot,123.0,ETH,True,,2022-04-26 00:09:00,,2022-04-26 00:09:00,2CYRCUNQns,pompotherobot,https://www.pompotherobot.com
103,Haddie's bay club,7777.0,ETH,False,,,,,haddiesbayclub,haddiesbayclub,https://Haddiesbayclub.com
104,Groovy Trance,100.0,LUNA,False,,,,,gjjcBfbdjD,NFTgroovy,https://groovyafterlife.xyz
105,The Uncanny Country Club,5000.0,ETH,False,,,,,hw74eVH7da,TheUncannyClub,https://theuncanny.io
106,Crazy Karts Society,5000.0,SOL,False,,,,,,,
107,DAO Hydro Power Plant,10000.0,ETH,False,,,,,44UqzAUnnQ,dao_hpp,https://daohpp.org
108,Spinal Foxes,6000.0,ETH,True,0.04,2022-04-26 00:00:00,0.04,2022-04-26 00:00:00,v8fyBScyeT,SpinalFoxesNFT,https://spinalfoxes.io/
109,Silks Genesis Avatar Collection,10000.0,ETH,False,,,,,silks,gameofsilks,https://www.silks.io/
110,Proud Lions Club,7777.0,ETH,True,,2022-04-27 02:30:00,,2022-04-27 02:30:00,8aVXmMeep9,proudlionsclub,https://www.proudlionsclub.com
111,Lunar Crystals,4444.0,BNB,True,,2022-04-27 05:26:00,,2022-04-27 05:26:00,lnr,lnrdefi,https://lunar.io/crystals
112,GM fren$,3000.0,ETH,False,,,,,CyxygNw65x,GMfrensDAO,https://kevinchoiart.com/gmfrens/
113,The AllBright Sisters,10000.0,ETH,True,0.2,,0.2,,syVHUpspKg,weareAllBright,https://allbrightcollective.com
114,PicaLions,8000.0,ETH,False,,,,,NZuNTcguW6,CiCKartworks,https://picalions.com
115,SuccessMetaCity,10000.0,ETH,True,0.09,2022-04-27 14:00:00,0.09,2022-04-27 14:00:00,successmetacity,successmetacity,https://www.successmetacity.com/
116,SaveWorldNFTs,5000.0,,True,,,,,adfbFZCHmM,saveworldwarnft,https://www.saveworldnfts.com/
117,NFT2Metaverse,9999.0,ETH,False,,,,,eQMACVpU8s,Nft2metaversei,https://nft2metaverse.io/
118,Funny EGGZ - FEGGZ,5000.0,,False,,,,,feggz,FeggzNFT,https://feggz.io/
119,Wrapped Hotels Genesis 1,999.0,ETH,False,,,,,wrappedhotels,WrappedHotels,https://wrappedhotels.io
120,Frahm,1100.0,,False,,,,,u4m9ma56GN,frahm_art,https://frahm.art/
121,CarelessCatDoCare,10000.0,ETH,False,,,,,ccdc,CCDCofficial,https://carelesscatdocare.com/
122,ALPHA BULLS,7777.0,ETH,False,,,,,ny7YvyMkYk,thealphabulls,https://alphabulls.io
123,Midnite Movie Club,5555.0,ETH,False,,,,,MovieClubNFT,MovieClubNFT,https://midnitemovieclub.com
124,DrinkingTrees NFT,10000.0,ETH,False,,,,,8ASzg4gN4m,drinkingtrees,https://drinkingtrees.io
125,MetalazySociety,6500.0,ETH,False,,,,,NZRKJ9fh6u,MetaLazySociety,https://metalazysociety.com/
126,NiftyDOS,10000.0,ETH,False,,,,,qG6xDQKyGN,TheNiftyDOS,https://niftydos.com/
127,CyberZillaz Genesis,2222.0,,False,,,,,cyberzillaz,CyberZillaz,https://cyberzillaz.xyz/
128,MAMU,5555.0,SOL,False,,,,,mamunft,MamuNftWorld,https://mamu.digital/
129,Metajewelz,7777.0,ETH,False,,,,,KS2jGN6drD,metajewelz,https://metajewelznft.com
130,The Humanians,10000.0,ETH,False,,,,,thehumanians,TheHumanians,https://thehumanians.com/
131,Meta Monks,10000.0,ETH,False,,,,,KDxfnxMRt5,MonksMeta,https://www.metamonks.online
132,Pastel Persons,8900.0,ETH,False,,,,,TY2cqrXAjc,[object Object],https://www.pastelpersons.com
133,Gangsta Ape Club,9998.0,ETH,True,,2022-04-29 08:52:00,,2022-04-29 08:52:00,HQ7VP8Tk9B,GangstaApeClub,https://gangstaapeclub.com/
134,Wizard Land,11111.0,ETH,False,,,,,wizardland,wizardland_io,https://www.wizardland.io
135,Chilled Camel Club,10000.0,SOL,False,,,,,qRcQ9sX2HF,ChilledCamelC,https://chilledcamelclub.com
136,Sol Ape Girls,1272.0,SOL,False,,,,,dJbcmeaHbT,SolApeGirls,https://solapegirl.com/
137,Guardians of Sumantria,6777.0,ETH,False,,,,,nftsumantria,nftsumantria,https://sumantria.com
138,ORIGIN BEAST,5000.0,ETH,False,,,,,originbeast,origin_beast,https://www.originbeast.com/
139,Aunty Vax NFT,5555.0,ETH,False,,,,,An5ANqqe9p,auntyvaxnft,https://auntyvaxnft.io/
140,Hedge Fund Hyenas,2100.0,ETH,True,0.04,2022-04-29 00:00:00,0.04,2022-04-29 00:00:00,hfh,HedgeFundHyenas,https://www.hedgefundhyenas.com/
141,Simeon,9999.0,ETH,False,,,,,V2XpPQEkFQ,SimeonNFT?s=20&t=ifr6L2XHYPY2PYATai4ehg,https://simeon9999.io/
142,The Tiger Clan,10000.0,ETH,True,0.15,,0.15,,jAqbvKjXK5,TigerClanNFT,https://www.thetigerclan.com/
143,Metafrens,1000.0,ETH,False,,,,,rc3nwqgqzt,metafrens_nft,http://metafrens.club
144,SuperSOL,2222.0,SOL,False,,,,,4hDDF8rQsA,SuperSol_X,https://thesupersol.net/
145,Space Cadets,10000.0,ETH,False,,,,,spacecadetsnft,spacecadetnft,https://spacecadetsnft.com
146,Dope Baby Apes,6666.0,SOL,True,0.6,,0.6,,dopeapes,DopeApes,https://dopeapes.com/
147,NextMoon,8230.0,SOL,False,,,,,QefaFSNgKr,nextmoonio,https://www.nextmoon.io/
148,AquaHeads,3333.0,SOL,True,,2022-04-30 09:00:00,,2022-04-30 09:00:00,gpv4TZ2dJt,AquaHeadNFTclub,https://aquaheads.com
149,Shield Warrior Ape Gang - SWAG,1111.0,ETH,False,,,,,uhr2uU6GVf,shield2protocol,https://shieldprotocol.org/
150,CryptoBoo!,77.0,ETH,False,,,,,xxX7MUTfhp,Crypto_Jutsu,https://cryptojutsu.com/cryptoboo/
151,Power Sisters Genesis,999.0,ETH,False,,,,,powersistersnft,powersistersnft,https://www.thepowersistersclub.com/
152,Chibi Club,10000.0,ETH,False,,,,,4GE9rYnv34,TheChibiClub,https://www.chibiclub.io/
153,Cinema Apes`,8888.0,ETH,False,,,,,cinemaapes,cinemaapes,https://cinemaapes.club
154,FACE X,1.0,,False,,,,,9z4NP3kQ,facex_nft,https://facexclub.com
155,Gopniks On The Chain,10007.0,ETH,False,,,,,SSRxgvJNRM,GopniksOTC,https://www.gopniksonthechain.com/
156,Long Neckie Kids,18000.0,ETH,False,,,,,E2e8smHGek,NylaCollection,https://7gl.7c5.myftpupload.com/
157,MetaSyndicate,7777.0,ETH,False,,,,,metasyndicate,meta_syndicate,https://metasyndicate.io
158,Rhino Savanna,5999.0,SOL,False,,,,,RHINOSAVANNANFT,RHINOSAVANNANFT,https://www.rhinosavanna.earth
159,Crush Cancer NFT,1000.0,ETH,False,,,,,5gEYH8KyFz,LetsCrushCancer,https://CrushCancerNFT.com
160,Meta Survivors Club NFT,5555.0,,True,,,,,metasurvivors,Meta_Survivors,http://meta-survivors.com/
161,Raccoon of Sengoku,5555.0,EGLD,False,,,,,JynUTRszHF,nft_sengoku,https://sengokus.jp/
162,ICHIKA,2222.0,ETH,False,,,,,yEWGTaXw6z,ichika_nft,https://www.ichikastudio.com
163,MoonBabes,8888.0,MATIC,False,,,,,BSKebxFkYm,moon_babes,https://moonbabes.space
164,Sukiru AI,8888.0,ETH,False,,,,,G2mC65DPRJ,sukiruAI,https://sukiruai.com
165,CyberModern,1000.0,ETH,False,,,,,eWKxGHAQd5,CyberModernNFT,https://cybermodern.art/
166,Ksekai,6000.0,ETH,True,0.15,,0.15,,wr4gVc5h2u,ksekainft,https://ksekai.com/
167,Cigar Life,1500.0,ETH,False,,,,,vBVUqQYj,CigarLifeNFT,https://cigarlifenft.com
168,OneAndZero,10000.0,ETH,False,,,,,oneandzero,OneAndZero_NFT,https://www.oneandzero.io
169,Designer Bear Club,5000.0,ETH,False,,,,,Sg7Y6xu5bA,designerbearNFT,https://www.designerbearclub.io/
170,Solana Bulls Society,5555.0,SOL,False,,,,,FBc7dXhz9b,SolBullSociety,https://solanabullsociety.com/
171,Dreamerz,10000.0,ETH,False,,,,,dreamerz,projectdreamerz,https://dreamerz.io
172,Ästhetik-Profiles,2222.0,SOL,True,,2022-05-01 11:00:00,,2022-05-01 11:00:00,VYcfGq4nBn,AsthetikP_nft,https://www.aepnft.com/
173,MetaPlayers,2222.0,SOL,True,0.7,2022-05-01 00:00:00,0.7,2022-05-01 00:00:00,kxW4XCb4YD,MetaPlayersNFTS,https://metaplayersnft.com/
174,CryptoSpacePunks,10000.0,ETH,False,,,,,ntXfbjUvgh,cryptospacepunk,https://cryptospacepunks.io/
175,Tunies,7500.0,ETH,True,0.06,2022-05-01 17:00:00,0.06,2022-05-01 17:00:00,tunies,tuniesnft,https://www.jakebaynham.com/tunies
176,Animal Priority - the animal care club,10000.0,ETH,False,,,,,BqQeCqM9BW,animal_priority,https://www.animal-priority.com/
177,Billionaire Babies,5555.0,ETH,False,,,,,PuEBAzB3h9,bilbabiesnft,https://www.billionairebabies.io/
178,Project X,10000.0,ETH,False,,,,,No discord ,TheprojectX_Nft,https://theprojectx.net/
179,Sprouts,1000.0,ETH,True,0.1,,0.1,,ejaVjSw9aD,Sprouts_NFT,https://sproutsnft.io
180,ERROR 404! MNF - Original Clones,4444.0,ETH,False,,,,,ddbbnRkbfj,404Metaverse,https://metaversenotfound.com/
181,WaffleNFT,2500.0,SOL,False,,,,,96QBSE4j59,wafflenft,https://wafflenft.uk/
182,DEDFAM,10000.0,ETH,True,,2022-05-04 10:00:00,,2022-05-04 10:00:00,KaK7HwcM,dedfamworld,https://dedfam.world
183,Punk Angels by PunkMeTender,8888.0,ETH,True,0.19,,0.19,,ZX27uUQBqu,punkangelsnft,https://www.punkangels.io
184,Euphorian Apes Club,2220.0,ETH,False,,,,,UEpNBaht45,EuphorianApes,https://www.euphorians.io/
185,SHIBAYC,6666.0,ETH,False,,,,,SHIBAYC,shibayc_eth,https://shibayc.com
186,WAREHOUSE VEGETABLES GANG,10000.0,ETH,True,0.05,,0.05,,sHqaUNpvR6,WVG_OFFICIAL,https://warehousevegetablesgang.com/
187,Doodle Gummies,3333.0,,True,,2022-05-06 00:00:00,,2022-05-06 00:00:00,bRXKgVdBHU,crypto_cafenfts,https://www.cryptocafenfts.com
188,Ric Rac Equestrian Club,6969.0,ETH,False,,,,,KbSfMYuMZ2,ricracclub,https://www.ricracclub.com
189,PixaWargs,500.0,ETH,False,,,,,pixa,pixa_nft,https://pixanft.com
190,WoodMiners,999.0,SOL,False,,,,,Pve3rmKpxN,WoodMiners,https://woodminers.com/
191,SixthRéseau,7777.0,ETH,True,0.15,,0.15,,reseau,sixthreseau,https://www.reseauclo.com/
192,Dino Kids Club,8888.0,,False,,,,,dinokids,DinoKidsClub,http://dinokidsclub.io
193,Boo Things,10000.0,,False,,,,,EJy9NKh3gH,BooThingsNFT,https://boothings.xyz
194,SADBOYSCLUB,9999.0,ETH,True,0.04,2022-05-08 00:00:00,0.04,2022-05-08 00:00:00,sadboysclub,sadboysclubNFT,https://www.sadboysclub.space/
195,Pharagods,3333.0,ETH,False,,,,,384NOKY,pharagods,https://bit.ly/3rCZADp
196,TRex Sapiens Order,5959.0,ETH,False,,,,,7JzgwYDJht,TrexSapiensOrd,https://www.trexsapiens-order.com/
197,Yellow Fames,500.0,ETH,True,0.15,2022-05-09 00:00:00,0.15,2022-05-09 00:00:00,yellowfames,yellowfames,https://yellowfames.com/
198,Voxel Doge,1050.0,ETH,False,,,,,2z5PpXsS2K,CRYPT056,https://voxeldoge.xyz/
199,Grizzly Force,10050.0,ETH,False,,,,,Cj42Smu9Q5,GrizzlyForceNFT?t=Wbk09X1B-3tw-MXRVtKWzw&s=08,https://grizzlyforce.io/
200,Noahs Ark,3456.0,SOL,True,0.7,,0.7,,6nkDMCEWWV,NftNoahsArk,https://NoahsArkNFT.us
201,Simp Killer Waifu NFTs,6969.0,ETH,True,,2022-05-12 00:00:00,,2022-05-12 00:00:00,ywW8xDHMvU,killerwaifunfts,https://Simpkillerwaifu.com
202,Bet Placer's Club,10000.0,ETH,False,,,,,betplacersclub,betplacersclub,https://betplacersclub.com/
203,Blitzed Bucks Hunting Club,8500.0,ETH,False,,,,,3A7dj5wtDq,BlitzedBucksNFT,https://www.blitzedbuckshuntingclub.com/
204,Apes Generation-X,8888.0,ETH,False,,,,,KV6qcHmahZ,ApesGenX,https://www.apesgeneration-x.io/
205,Creative Friendz,8888.0,ETH,True,,2022-05-14 00:00:00,,2022-05-14 00:00:00,creativefriendz,CreativeFriendz,https://www.creativefriendz.com/
206,Furry Friends NFTs,9999.0,ETH,True,0.07,,0.07,,PQ5fdTn7hH,FurryFriends_io,https://furryfriends.io
207,DoomBoo,5555.0,ETH,False,,,,,xdrrbtnBAB,doombooNFT,https://doomboo.io
208,Cheebs,10000.0,ETH,True,,2022-05-15 13:00:00,,2022-05-15 13:00:00,cheebs,cheebsnft,http://www.cheebsnft.com/
209,Planet of Cyborgs,6622.0,ETH,True,0.06,,0.06,,poc-nft,PoC_NFT,https://www.planetofcyborgs.com/
210,Flower Lolita,6666.0,ETH,False,,,,,RMhMSUkEKs,flowerlolitanft,https://www.flowerlolita.io/
211,Doodle Slayer,5000.0,,False,,,,,PR7r8WEd5K,doodleslayernft,https://www.doodleslayernft.com/
212,Streetlab.io | Launching Genesis Collection on May 15,8888.0,,False,,,,,phATapAshn,Streetlab_io,https://streetlab.io/
213,Rogue Dice Club,6000.0,ETH,False,,,,,AVXkRckW9g,RogueDiceClub,https://Roguediceclub.com
214,Baby Mini Monkeys,2500.0,,True,,,,,p8t7bgKzsy,minimonkeymafia,https://www.MiniMonkeyMafia.com
215,Boonies Skull,5555.0,ETH,False,,,,,Yfrk2qdGhe,BooniesSkullNFT,https://booniesskull.com/
216,METAFLIESCLUB,10000.0,ETH,True,,2022-05-20 11:00:00,,2022-05-20 11:00:00,MdjqPSHj6X,metafliesclub,https://metafliesclub.com
217,Skull Demolition,7777.0,ETH,False,,,,,KW6BMJm2B9,SkullDemolition,http://www.skulldemolition.com
218,Cool Gorilla Beach Club,10000.0,ETH,False,,,,,65wSm9GaWb,CoolGorillaBC,http://coolgorillabeachclub.com/
219,Final Humans,6000.0,SOL,False,,,,,CR3E3YEvUF,FinalHumans,https://finalhumans.com/
220,Little Women,8888.0,,False,,,,,gUydugCMy7,LittleWomen_NFT,https://littlewomen.io
221,Awesome Possums,100000.0,ETH,False,,,,,928144843371315253,1_AwesomePossum,https://awesomepossums.io
222,Wild Fox Squad,10.0,ETH,False,,,,,g9wNFPvB,WildFoxSquadNFT,https://www.wildfoxsquad.com
223,The Last Mayan Treasure,9999.0,ETH,False,,,,,5QGBX95Evh,Last_Mayan_NFT,https://www.thelastmayantreasure.io
224,Denizen,9999.0,ETH,False,,,,,denizen,denizenio,https://denizen.io
