,name,image_urls,quantity,currency,has_presale,presale_price,presale_date,starting_price,release_date,discord,twitter,website
10,Angry Polar Bear Club,"['https://upcoming.images.rarity.tools/angrypolarbearclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/angrypolarbearclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/angrypolarbearclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/angrypolarbearclub_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/angrypolarbearclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/angrypolarbearclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/angrypolarbearclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/angrypolarbearclub_4?width=150&optimizer=image']",10000.0,ETH,False,,,,,ywvZjzCCVt,APB_Club,https://www.angrypolarbearclub.com
11,Alkie Monk Drinking Club,"['https://upcoming.images.rarity.tools/alkiemonkdrinkingclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/alkiemonkdrinkingclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/alkiemonkdrinkingclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/alkiemonkdrinkingclub_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/alkiemonkdrinkingclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/alkiemonkdrinkingclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/alkiemonkdrinkingclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/alkiemonkdrinkingclub_4?width=150&optimizer=image']",5000.0,ETH,False,,,,,yzrWhadsHg,alkiemonk,https://alkiemonkdrinking.club
12,Ninja Champions,"['https://upcoming.images.rarity.tools/ninjachampions_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ninjachampions_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ninjachampions_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ninjachampions_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ninjachampions_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ninjachampions_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ninjachampions_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ninjachampions_4?width=150&optimizer=image']",5555.0,ETH,False,,,,,fPvZWjahZZ,champions_ninja,https://ninjachampions.com
13,Moonrock NFT,"['https://upcoming.images.rarity.tools/moonrocknft_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/moonrocknft_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/moonrocknft_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/moonrocknft_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/moonrocknft_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/moonrocknft_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/moonrocknft_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/moonrocknft_4?width=150&optimizer=image']",4200.0,ETH,False,,,,,moonrocknft,moonrockmannft,https://Moonrocknft.io
14,Gollo Adventures,"['https://upcoming.images.rarity.tools/golloadventures_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/golloadventures_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/golloadventures_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/golloadventures_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/golloadventures_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/golloadventures_3?width=150&optimizer=image']",4200.0,ETH,False,,,,,xdVVETsnbe,GolloAdventure,https://golloadventures.com/
15,Terps Meta Club,"['https://upcoming.images.rarity.tools/terpsmetaclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/terpsmetaclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/terpsmetaclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/terpsmetaclub_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/terpsmetaclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/terpsmetaclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/terpsmetaclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/terpsmetaclub_4?width=150&optimizer=image']",10420.0,ETH,False,,,,,gqbqnGMv5x,terpsmetaclub,https://www.terpsarmy.club/meta-club
16,Apes of Space VX,"['https://upcoming.images.rarity.tools/aosvx_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/aosvx_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/aosvx_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/aosvx_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/aosvx_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/aosvx_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/aosvx_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/aosvx_4?width=150&optimizer=image']",7777.0,ETH,True,0.08,,0.08,,rRrnHCQsvn,apesofspace_nft,https://apesofspace.com/
17,Flying fox club,"['https://upcoming.images.rarity.tools/fyingfoxclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/fyingfoxclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/fyingfoxclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/fyingfoxclub_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/fyingfoxclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/fyingfoxclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/fyingfoxclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/fyingfoxclub_4?width=150&optimizer=image']",10000.0,ETH,False,,,,,6WUkAv73NK,Flyingfoxclub,https://flyingfoxclub.com/
18,Kevin The Monkey,"['https://upcoming.images.rarity.tools/kevinthemonkey_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/kevinthemonkey_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/kevinthemonkey_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/kevinthemonkey_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/kevinthemonkey_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/kevinthemonkey_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/kevinthemonkey_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/kevinthemonkey_4?width=150&optimizer=image']",4444.0,ETH,True,,2022-04-19 00:00:00,,2022-04-19 00:00:00,kevinthemonkey,KevinTheMonkey,https://www.kevinthemonkey.io/
19,Angry Falcons,"['https://upcoming.images.rarity.tools/angryfalcons_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/angryfalcons_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/angryfalcons_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/angryfalcons_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/angryfalcons_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/angryfalcons_3?width=150&optimizer=image']",10000.0,ETH,False,,,,,25fjeqb3XZ,AngryFalconNFT,https://angryfalcons.io/
20,Sour Pickles,"['https://upcoming.images.rarity.tools/sourpickles_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/sourpickles_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/sourpickles_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/sourpickles_2?width=150&optimizer=image']",6969.0,ETH,False,,,,,xb9t3CRxYG,SourPicklesNft,https://www.sourpicklesnft.io
21,Midnite Movie Club,"['https://upcoming.images.rarity.tools/midnitemovieclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/midnitemovieclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/midnitemovieclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/midnitemovieclub_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/midnitemovieclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/midnitemovieclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/midnitemovieclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/midnitemovieclub_4?width=150&optimizer=image']",5555.0,ETH,False,,,,,MovieClubNFT,MovieClubNFT,https://midnitemovieclub.com
22,Akamir,"['https://upcoming.images.rarity.tools/akamir_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/akamir_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/akamir_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/akamir_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/akamir_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/akamir_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/akamir_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/akamir_4?width=150&optimizer=image']",10000.0,ETH,False,,,,,zN7CyEFNvK,akamirETH,https://www.akamir.com/
23,Golf Junkies,"['https://upcoming.images.rarity.tools/golfjunkies_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/golfjunkies_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/golfjunkies_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/golfjunkies_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/golfjunkies_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/golfjunkies_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/golfjunkies_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/golfjunkies_4?width=150&optimizer=image']",10000.0,ETH,False,,,,,kw6bT3jcZB,GolfJunkiesNFT,https://golfjunkies.com
24,Ukiyo Players,"['https://upcoming.images.rarity.tools/ukiyoplayers_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ukiyoplayers_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ukiyoplayers_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ukiyoplayers_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ukiyoplayers_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ukiyoplayers_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ukiyoplayers_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ukiyoplayers_4?width=150&optimizer=image']",10000.0,,True,,2022-04-20 07:00:00,,2022-04-20 07:00:00,ukiyoplayers,ukiyoplayers,https://www.ukiyoplayers.com
25,Combat Apes Social Club,"['https://upcoming.images.rarity.tools/combatapessocialclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/combatapessocialclub_1?width=150&optimizer=image']",1500.0,SOL,False,,,,,SNHBKFYSme,combatapes,http://combatapesclub.com/
26,Rasta Panda Pot Club,"['https://upcoming.images.rarity.tools/rastapandapotclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/rastapandapotclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/rastapandapotclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/rastapandapotclub_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/rastapandapotclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/rastapandapotclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/rastapandapotclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/rastapandapotclub_4?width=150&optimizer=image']",8900.0,ETH,False,,,,,m4QZwk9yAN,RastaPandaPC,https://rastapandapotclub.com/
27,GreenBudKillersClub,"['https://upcoming.images.rarity.tools/gbkc_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gbkc_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gbkc_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gbkc_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gbkc_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gbkc_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gbkc_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gbkc_4?width=150&optimizer=image']",420.0,ETH,False,,,,,jWNmMH7Z9U,greenbudkillers,https://greenbudkillers.club
28,Treasure Sloths,"['https://upcoming.images.rarity.tools/treasuresloths_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/treasuresloths_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/treasuresloths_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/treasuresloths_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/treasuresloths_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/treasuresloths_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/treasuresloths_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/treasuresloths_4?width=150&optimizer=image']",10069.0,ETH,False,,,,,CmuHpcaWFy,TreasureSloths,https://treasuresloths.com
29,Metaplicant,"['https://upcoming.images.rarity.tools/metaplicant_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/metaplicant_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/metaplicant_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/metaplicant_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/metaplicant_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/metaplicant_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/metaplicant_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/metaplicant_4?width=150&optimizer=image']",3333.0,ETH,False,,,,,989VTDkxQZ,metaplicant,https://metaplicants.com
30,Pot Pin-Ups,"['https://upcoming.images.rarity.tools/potpinups_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/potpinups_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/potpinups_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/potpinups_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/potpinups_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/potpinups_3?width=150&optimizer=image']",420.0,SOL,False,,,,,wNneh3hHaS,Pot_PinUps,https://www.potpinups.com/
31,The Divine Satoshi Club,"['https://upcoming.images.rarity.tools/divinesatoshiclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/divinesatoshiclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/divinesatoshiclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/divinesatoshiclub_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/divinesatoshiclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/divinesatoshiclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/divinesatoshiclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/divinesatoshiclub_4?width=150&optimizer=image']",3000.0,ETH,False,,,,,zXJn68tdWk,DivineSatoshi,https://divinesatoshiclub.com
32,Mad Veggies,"['https://upcoming.images.rarity.tools/madveggies_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/madveggies_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/madveggies_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/madveggies_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/madveggies_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/madveggies_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/madveggies_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/madveggies_4?width=150&optimizer=image']",1515.0,AVAX,False,,,,,sg8VWbmZaK,MadVeggies,https://madveggies.com
33,Crypto Battalion,"['https://upcoming.images.rarity.tools/cryptobattalion_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cryptobattalion_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cryptobattalion_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cryptobattalion_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cryptobattalion_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cryptobattalion_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cryptobattalion_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cryptobattalion_4?width=150&optimizer=image']",8888.0,ETH,False,,,,,mDNN9rfAmB,battalionnft,https://CryptoBattalion.xyz
34,Dripperz Cyber Club,"['https://upcoming.images.rarity.tools/dripperzcyberclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/dripperzcyberclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/dripperzcyberclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/dripperzcyberclub_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/dripperzcyberclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/dripperzcyberclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/dripperzcyberclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/dripperzcyberclub_4?width=150&optimizer=image']",5555.0,ETH,False,,,,,dripperzcc,DripperzCC,https://dripperzcyber.club/
35,iDreamer,"['https://upcoming.images.rarity.tools/idreamer_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/idreamer_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/idreamer_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/idreamer_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/idreamer_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/idreamer_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/idreamer_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/idreamer_4?width=150&optimizer=image']",3333.0,ETH,False,,,,,impermanent-digital,idreamerNFT,https://idreamer.xyz
36,ChainNationGirls,"['https://upcoming.images.rarity.tools/chainnationgirls_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/chainnationgirls_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/chainnationgirls_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/chainnationgirls_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/chainnationgirls_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/chainnationgirls_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/chainnationgirls_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/chainnationgirls_4?width=150&optimizer=image']",7777.0,ETH,False,,,,,XuECJw5bTX,Chain_Nation,https://www.chainnation.info
37,Cosmic Soup,"['https://upcoming.images.rarity.tools/cosmicsoup_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cosmicsoup_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cosmicsoup_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cosmicsoup_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cosmicsoup_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cosmicsoup_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cosmicsoup_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cosmicsoup_4?width=150&optimizer=image']",118.0,ETH,False,,,,,zRE9jKtmzZ,CosmicSoupNFT,https://cosmicsoup.io/
38,Munchie Mafia Night Club,"['https://upcoming.images.rarity.tools/munchiemafianightclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/munchiemafianightclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/munchiemafianightclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/munchiemafianightclub_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/munchiemafianightclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/munchiemafianightclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/munchiemafianightclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/munchiemafianightclub_4?width=150&optimizer=image']",9999.0,ETH,False,,,,,munchiemafia,themunchiemafia,https://themunchiemafia.com 
