,name,image_urls,quantity,currency,has_presale,presale_price,presale_date,starting_price,release_date,discord,twitter,website
10,BoredSone,"['https://upcoming.images.rarity.tools/boredsone_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/boredsone_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/boredsone_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/boredsone_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/boredsone_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/boredsone_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/boredsone_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/boredsone_4?width=150&optimizer=image']",7000,ETH,False,,,,,boredsone,boredsone,https://boredsone.com/
11,VQ2: Battle For New Venice,"['https://upcoming.images.rarity.tools/vw2bfnv_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/vw2bfnv_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/vw2bfnv_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/vw2bfnv_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/vw2bfnv_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/vw2bfnv_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/vw2bfnv_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/vw2bfnv_4?width=150&optimizer=image']",8888,ETH,False,,,,,Hf7CRUPUG3,VastQuestions,https://www.vastquestions.com/
12,Sushi Cats,"['https://upcoming.images.rarity.tools/sushicats_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/sushicats_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/sushicats_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/sushicats_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/sushicats_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/sushicats_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/sushicats_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/sushicats_4?width=150&optimizer=image']",5555,ETH,False,,,,,sushicatsnft,thesushicatsnft,https://sushicats.net
13,X Underworld,"['https://upcoming.images.rarity.tools/xunderworld_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/xunderworld_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/xunderworld_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/xunderworld_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/xunderworld_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/xunderworld_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/xunderworld_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/xunderworld_4?width=150&optimizer=image']",10000,ETH,False,,,,,vKA7tqvhRX,Xunderworldnft,https://xunderworld.com/
14,Filthy Rich Crypto Kids,"['https://upcoming.images.rarity.tools/filthyrichcryptokids_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/filthyrichcryptokids_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/filthyrichcryptokids_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/filthyrichcryptokids_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/filthyrichcryptokids_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/filthyrichcryptokids_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/filthyrichcryptokids_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/filthyrichcryptokids_4?width=150&optimizer=image']",5555,ETH,False,,,,,frck,FilthyRichCK,https://www.filthyrichcryptokids.com
15,Museum of Extinction - OceanNFTs,"['https://upcoming.images.rarity.tools/museumofextinction_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/museumofextinction_1?width=150&optimizer=image']",1527,ETH,False,,,,,mdVsZvTvY2,oceancltv,https://ocean-nft.com
16,BallisticFreaks,"['https://upcoming.images.rarity.tools/ballisticfreaks_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ballisticfreaks_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ballisticfreaks_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ballisticfreaks_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ballisticfreaks_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ballisticfreaks_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ballisticfreaks_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ballisticfreaks_4?width=150&optimizer=image']",10000,MATIC,False,,,,,fzxWzpvG73,BallisticFreaks,https://ballisticfreaks.com
17,The Weedez Club,"['https://upcoming.images.rarity.tools/theweedezclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/theweedezclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/theweedezclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/theweedezclub_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/theweedezclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/theweedezclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/theweedezclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/theweedezclub_4?width=150&optimizer=image']",4200,,True,,2022-04-19 00:00:00,,2022-04-19 00:00:00,DH6vaGzYH3,TheWeedez,http://weedez.club
18,Mayhem Alumnis,"['https://upcoming.images.rarity.tools/mayhemslumnis_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mayhemslumnis_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mayhemslumnis_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mayhemslumnis_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mayhemslumnis_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mayhemslumnis_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mayhemslumnis_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mayhemslumnis_4?width=150&optimizer=image']",2000,ETH,True,0.03,2022-04-19 13:00:00,0.03,2022-04-19 13:00:00,M9J7hkERY5,mayhemalumnis?s=21,https://mayhemalumnis.com/
19,Unifriends,"['https://upcoming.images.rarity.tools/unifriends_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/unifriends_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/unifriends_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/unifriends_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/unifriends_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/unifriends_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/unifriends_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/unifriends_4?width=150&optimizer=image']",10000,ETH,False,,,,,unifriends,UnifriendsNFT,https://www.unifriends.io/
20,Angry Polar Bear Club,"['https://upcoming.images.rarity.tools/angrypolarbearclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/angrypolarbearclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/angrypolarbearclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/angrypolarbearclub_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/angrypolarbearclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/angrypolarbearclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/angrypolarbearclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/angrypolarbearclub_4?width=150&optimizer=image']",10000,ETH,False,,,,,ywvZjzCCVt,APB_Club,https://www.angrypolarbearclub.com
21,Alkie Monk Drinking Club,"['https://upcoming.images.rarity.tools/alkiemonkdrinkingclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/alkiemonkdrinkingclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/alkiemonkdrinkingclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/alkiemonkdrinkingclub_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/alkiemonkdrinkingclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/alkiemonkdrinkingclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/alkiemonkdrinkingclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/alkiemonkdrinkingclub_4?width=150&optimizer=image']",5000,ETH,False,,,,,yzrWhadsHg,alkiemonk,https://alkiemonkdrinking.club
22,Ninja Champions,"['https://upcoming.images.rarity.tools/ninjachampions_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ninjachampions_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ninjachampions_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ninjachampions_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ninjachampions_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ninjachampions_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ninjachampions_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ninjachampions_4?width=150&optimizer=image']",5555,ETH,False,,,,,fPvZWjahZZ,champions_ninja,https://ninjachampions.com
23,Moonrock NFT,"['https://upcoming.images.rarity.tools/moonrocknft_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/moonrocknft_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/moonrocknft_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/moonrocknft_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/moonrocknft_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/moonrocknft_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/moonrocknft_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/moonrocknft_4?width=150&optimizer=image']",4200,ETH,False,,,,,moonrocknft,moonrockmannft,https://Moonrocknft.io
24,Gollo Adventures,"['https://upcoming.images.rarity.tools/golloadventures_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/golloadventures_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/golloadventures_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/golloadventures_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/golloadventures_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/golloadventures_3?width=150&optimizer=image']",4200,ETH,False,,,,,xdVVETsnbe,GolloAdventure,https://golloadventures.com/
25,Terps Meta Club,"['https://upcoming.images.rarity.tools/terpsmetaclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/terpsmetaclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/terpsmetaclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/terpsmetaclub_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/terpsmetaclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/terpsmetaclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/terpsmetaclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/terpsmetaclub_4?width=150&optimizer=image']",10420,ETH,False,,,,,gqbqnGMv5x,terpsmetaclub,https://www.terpsarmy.club/meta-club
26,Flying fox club,"['https://upcoming.images.rarity.tools/fyingfoxclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/fyingfoxclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/fyingfoxclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/fyingfoxclub_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/fyingfoxclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/fyingfoxclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/fyingfoxclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/fyingfoxclub_4?width=150&optimizer=image']",10000,ETH,False,,,,,6WUkAv73NK,Flyingfoxclub,https://flyingfoxclub.com/
27,Kevin The Monkey,"['https://upcoming.images.rarity.tools/kevinthemonkey_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/kevinthemonkey_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/kevinthemonkey_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/kevinthemonkey_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/kevinthemonkey_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/kevinthemonkey_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/kevinthemonkey_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/kevinthemonkey_4?width=150&optimizer=image']",4444,ETH,True,,2022-04-19 00:00:00,,2022-04-19 00:00:00,kevinthemonkey,KevinTheMonkey,https://www.kevinthemonkey.io/
28,Angry Falcons,"['https://upcoming.images.rarity.tools/angryfalcons_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/angryfalcons_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/angryfalcons_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/angryfalcons_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/angryfalcons_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/angryfalcons_3?width=150&optimizer=image']",10000,ETH,False,,,,,25fjeqb3XZ,AngryFalconNFT,https://angryfalcons.io/
29,Sour Pickles,"['https://upcoming.images.rarity.tools/sourpickles_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/sourpickles_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/sourpickles_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/sourpickles_2?width=150&optimizer=image']",6969,ETH,False,,,,,xb9t3CRxYG,SourPicklesNft,https://www.sourpicklesnft.io
30,Midnite Movie Club,"['https://upcoming.images.rarity.tools/midnitemovieclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/midnitemovieclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/midnitemovieclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/midnitemovieclub_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/midnitemovieclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/midnitemovieclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/midnitemovieclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/midnitemovieclub_4?width=150&optimizer=image']",5555,ETH,False,,,,,MovieClubNFT,MovieClubNFT,https://midnitemovieclub.com
31,Akamir,"['https://upcoming.images.rarity.tools/akamir_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/akamir_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/akamir_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/akamir_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/akamir_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/akamir_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/akamir_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/akamir_4?width=150&optimizer=image']",10000,ETH,False,,,,,zN7CyEFNvK,akamirETH,https://www.akamir.com/
32,Golf Junkies,"['https://upcoming.images.rarity.tools/golfjunkies_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/golfjunkies_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/golfjunkies_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/golfjunkies_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/golfjunkies_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/golfjunkies_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/golfjunkies_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/golfjunkies_4?width=150&optimizer=image']",10000,ETH,False,,,,,kw6bT3jcZB,GolfJunkiesNFT,https://golfjunkies.com
33,Ukiyo Players,"['https://upcoming.images.rarity.tools/ukiyoplayers_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ukiyoplayers_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ukiyoplayers_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ukiyoplayers_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ukiyoplayers_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ukiyoplayers_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ukiyoplayers_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ukiyoplayers_4?width=150&optimizer=image']",10000,,True,,2022-04-20 07:00:00,,2022-04-20 07:00:00,ukiyoplayers,ukiyoplayers,https://www.ukiyoplayers.com
34,Combat Apes Social Club,"['https://upcoming.images.rarity.tools/combatapessocialclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/combatapessocialclub_1?width=150&optimizer=image']",1500,SOL,False,,,,,SNHBKFYSme,combatapes,http://combatapesclub.com/
35,Rasta Panda Pot Club,"['https://upcoming.images.rarity.tools/rastapandapotclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/rastapandapotclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/rastapandapotclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/rastapandapotclub_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/rastapandapotclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/rastapandapotclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/rastapandapotclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/rastapandapotclub_4?width=150&optimizer=image']",8900,ETH,False,,,,,m4QZwk9yAN,RastaPandaPC,https://rastapandapotclub.com/
36,GreenBudKillersClub,"['https://upcoming.images.rarity.tools/gbkc_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gbkc_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gbkc_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gbkc_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gbkc_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gbkc_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gbkc_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gbkc_4?width=150&optimizer=image']",420,ETH,False,,,,,jWNmMH7Z9U,greenbudkillers,https://greenbudkillers.club
37,Treasure Sloths,"['https://upcoming.images.rarity.tools/treasuresloths_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/treasuresloths_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/treasuresloths_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/treasuresloths_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/treasuresloths_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/treasuresloths_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/treasuresloths_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/treasuresloths_4?width=150&optimizer=image']",10069,ETH,False,,,,,CmuHpcaWFy,TreasureSloths,https://treasuresloths.com
38,Metaplicant,"['https://upcoming.images.rarity.tools/metaplicant_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/metaplicant_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/metaplicant_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/metaplicant_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/metaplicant_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/metaplicant_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/metaplicant_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/metaplicant_4?width=150&optimizer=image']",3333,ETH,False,,,,,989VTDkxQZ,metaplicant,https://metaplicants.com
39,Pot Pin-Ups,"['https://upcoming.images.rarity.tools/potpinups_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/potpinups_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/potpinups_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/potpinups_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/potpinups_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/potpinups_3?width=150&optimizer=image']",420,SOL,False,,,,,wNneh3hHaS,Pot_PinUps,https://www.potpinups.com/
