,name,quantity,currency,has_presale,presale_price,presale_date,starting_price,release_date,discord,twitter,website
70,MetaVolution,8778.0,ETH,False,,,,,MetaVolution,MetaVolutionNFT,https://www.metavolution.io/genesis
71,Witlink AI,7000.0,ETH,False,,,,,eYUyCx5YgT,WitlinkA,https://witlink.ai/
72,Boonies Skull,5555.0,ETH,False,,,,,Yfrk2qdGhe,BooniesSkullNFT,https://booniesskull.com/
73,Homaland Club,5555.0,ETH,False,,,,,JHFu5Ktct8,homaland_nft,https://www.homaland.org/
74,Labyrinthine Unreal,7110.0,ETH,False,,,,,labyrinthine,LabyrinthUnreal,https://www.labyrinthineunreal.io/
75,Meta Hookahs,1111.0,ETH,True,0.055,,0.055,,282sbZnFkQ,MetaHookahs,https://metahookahs.io
76,METAFLIESCLUB,10000.0,SOL,True,1.5,2022-05-20 11:00:00,1.5,2022-05-20 11:00:00,MdjqPSHj6X,metafliesclub,https://metafliesclub.com
77,Cypher Collection - Collider Craftworks,7780.0,ETH,False,,,,,,,
78,ChillOutBros,5000.0,ETH,False,,,,,R672ejVg6m,Chilloutbrosnft,https://www.chilloutbros.com
79,Funki Foxes,12000.0,ETH,False,,,,,RmnteYEZ5h,FunkiFoxes,https://funkifoxes.com/
80,HER nft,3333.0,ETH,True,0.04,2022-05-20 00:00:00,0.04,2022-05-20 00:00:00,her-nft,itshernft,https://itsher.art/
81,KinkySol,500.0,SOL,False,,,,,JdMQtnyJ9H,SolKinky,http://kinkysol.art/
82,MafiaBears,9568.0,ETH,False,,,,,Zt4wqQPqfR,MafiaBearsNFT,https://mafiabears.com
83,MirageLand,5000.0,ETH,False,,,,,ptU4uStCC2,MirageLand_NFT,https://www.mirageland-official.com/
84,RottenVille Bust Sculpture,1500.0,,False,,,,,QeR9yvSWvk,rotten_ville,https://rottenville.io/sculpture/
85,Gods of Egypt,7532.0,ETH,False,,,,,4rNUQ2kPHy,GodsofEgyptNFT,https://godsofegypt.io/
86,ApeVampires,6666.0,ETH,False,,,,,KjGwHf4pZr,ApeVampires,https://apevampires.com/
87,Fancy Sloth Club,333.0,SOL,True,0.25,2022-05-21 09:00:00,0.25,2022-05-21 09:00:00,qA3d5a5BWQ,FancySlothClub,https://fancyslothclub.com/
88,Crypto Bulls,555.0,SOL,False,,,,,8KbVuYmjDY,CRPT_Bulls,https://crypto-bulls.netlify.app/
89,Zelenskyy NFT Club,8888.0,ETH,False,,,,,raxn6h9vy5,ZelenskyNFTClub,https://zelenskyynft.club
90,RuDe1s_NFT,8888.0,ETH,False,,,,,zjS8tJyGWw,Rude1s_NFT,https://www.rude1s.com
91,Bad Kid Club,5555.0,ETH,True,0.05,2022-05-21 00:00:00,0.05,2022-05-21 00:00:00,2yTCzKsDfd,badkidclubnft,https://badkid.club/
92,DreamyGirls,4444.0,ETH,True,0.09,2022-05-21 00:00:00,0.09,2022-05-21 00:00:00,r6QeuHPdG8,DreamyGirlsNFT,https://www.dreamygirls.io/
93,Japanese Born Ape Society,10000.0,ETH,False,,,,,jbas,Japanese_BAPES,https://www.japanesebornapesociety.com/
94,NonFun Friends,9006.0,ETH,True,,2022-05-21 00:00:00,,2022-05-21 00:00:00,H5dgU2Sfu3,nonfunfriends,https://www.nonfun.events/friends/
95,Senshi NFT,1000.0,ETH,True,0.08,2022-05-21 00:00:00,0.08,2022-05-21 00:00:00,FWVhP6vKy6,senshinfts,https://senshinft.com
96,Skull Demolition,7777.0,ETH,False,,,,,KW6BMJm2B9,SkullDemolition,http://www.skulldemolition.com
97,Anim4rt,10000.0,ETH,True,0.26,2022-05-22 09:00:00,0.26,2022-05-22 09:00:00,Anim4rt,yo_4rt,https://yo-4rt.com
98,Cool Gorilla Beach Club,10000.0,ETH,False,,,,,65wSm9GaWb,CoolGorillaBC,http://coolgorillabeachclub.com/
99,Final Humans,6000.0,SOL,False,,,,,CR3E3YEvUF,FinalHumans,https://finalhumans.com/
100,Cathereum,9999.0,ETH,False,,,,,6JMrkyAjqm,nft_cathereum,https://www.cathereum.xyz/
101,Little Women,8888.0,,False,,,,,gUydugCMy7,LittleWomen_NFT,https://littlewomen.io
102,MonkChains Genesis,1488.0,ETH,True,0.04,,0.04,,monkchains,monkchains,https://monkchains.io
103,MutantSheepsLab,5555.0,SOL,True,1.2,,1.2,,bQV945JY6y,mutantsheepslab,https://mutantsheepslab.com/
104,Wild Fox Squad,10.0,ETH,False,,,,,g9wNFPvB,WildFoxSquadNFT,https://www.wildfoxsquad.com
105,SLIMES,9888.0,ETH,True,0.0,,0.0,,6QCGpUcvrT,SLIMESfun,https://www.slimes.fun/
106,Chimerapillars,8888.0,ETH,False,,,,,toddlerpillars,chimerapillars,https://chimerapillars.com
107,City Of Gold,10000.0,ETH,True,0.12,,0.12,,cityofgold,cityofgold_io,https://cityofgold.io/
108,Cute Pandaz Club,8888.0,,True,,2022-05-23 00:00:00,,2022-05-23 00:00:00,HDQXwnSpX7,CutePandazClub,https://www.cutepandaz.com/
109,Meta Cuties,9999.0,ETH,True,0.05,,0.05,,5F9FAuR5GC,MetaCutiesNFT,https://www.metacutiesnft.com/
110,Otters Universe,4813.0,ETH,False,,,,,MPbB7EjBEW,otters_universe,https://www.ottersuniverse.com/
111,HUES,7777.0,ETH,False,,,,,DUcbbFgMBW,huesnft,https://huesnft.com
112,Creature Culture Collection,10001.0,ETH,True,0.02,2022-05-24 00:00:00,0.02,2022-05-24 00:00:00,bPyEMSG84A,CreatureCultur3,https://www.creatureculturecollection.com/
113,GYM RAT ELEPHANTS MAIN FORCE,5500.0,ETH,False,,,,,qpNedkn4D5,gymratelephants,https://www.gymratelephants.com
114,Heroes of the Metaverse,6600.0,ETH,False,,,,,HOTM,heroesmetaverse,https://www.heroesmetaverse.app/
115,The Last Mayan Treasure,9999.0,ETH,False,,,,,5QGBX95Evh,Last_Mayan_NFT,https://www.thelastmayantreasure.io
116,Dodger NFT & Metaverse,8888.0,ETH,True,0.056,2022-05-25 10:00:00,0.056,2022-05-25 10:00:00,xNQXPrJxAA,DodgerNft,https://dodgernft.io
117,Xkart Racing,5000.0,AVAX,False,,,,,tJBKzVfvBK,XkartR,https://xkartracing.com
118,Denizen,9999.0,ETH,False,,,,,denizen,denizenio,https://denizen.io
119,DummyVegs,555.0,SOL,False,,,,,mXkAttjYey,dummy_vegs,https://t.co/KnuJaIj0rT
120,PvPWorlds,10000.0,ETH,False,,,,,9aq5M5NqUS,PvPWorldsNFT,https://pvpworlds.com/
121,Bibbop Collection,5555.0,ETH,False,,,,,EXDAfwHFJG,BibbopC,https://sites.google.com/view/bibbopcollection/home
122,Chunky Buddhas,10000.0,ETH,True,0.045,,0.045,,No Discord,ChunkyBuddhas,https://chunkybuddha.tech/
123,Glody Knights,6500.0,ETH,False,,,,,glodyknights,GlodyKnightsNFT,https://www.glodyknights.com
124,Kazi NFT,5000.0,ETH,True,,2022-05-25 00:00:00,,2022-05-25 00:00:00,edxbX5aMM7,kazinft,https://www.kazinft.com/
125,META MONA CLUB NFT,2000.0,SOL,True,1.5,2022-05-25 00:00:00,1.5,2022-05-25 00:00:00,5QfpnHEYmj,TheMetamona?t=4zDnmG94Lv9xccWb7dbFmQ&s=09,https://themetamona.com/#rarity
126,ANYDINGS,3333.0,ETH,True,0.03,2022-05-26 03:00:00,0.03,2022-05-26 03:00:00,Sorry. No Discord,anydings,https://anydings.io
127,CyberZillaz Genesis,2222.0,,False,,,,,cyberzillaz,CyberZillaz,https://cyberzillaz.xyz/
128,Mini Moo NFT,10000.0,ETH,True,0.04,,0.04,,dFRKMM6P3Q,MiniMooNFT,https://www.minimoonft.com/
129,Party Unicorn,3333.0,ETH,False,,,,,mkVcDGn2e9,LittlezProject,http://littlez.art
130,Project Atmos,10000.0,ETH,True,0.069,2022-05-26 00:00:00,0.069,2022-05-26 00:00:00,bloqparty,bloqparty_nft,https://www.bloqparty.xyz/
131,Drunken Ducks,5222.0,ETH,False,,,,,N7GEpew7Sc,drunkenducksNFT,https://drunkenducks.xyz/
132,The Kids,9001.0,,False,,,,,CGmAuACtRh,wethekidsNFT,https://www.wethekids.xyz/
133,Ponini's,,,False,,,,,z7HFNAJkeY,poninisnft,https://www.poninis.com
134,Apes Girl,995.0,SOL,False,,,,,VxcP5SYd5B,SolApeGirls,https://solapegirl.com/
135,BurgerHeadz,10000.0,,True,,2022-05-28 00:00:00,,2022-05-28 00:00:00,xaFKZbF3,burgerheadznft,https://www.burgerheadz.com
136,The Egg Society,8888.0,ETH,True,0.04,,0.04,,fkBZKdARga,the_egg_society ,https://theeggsociety.com/
137,Bad Bulls,10000.0,ETH,True,0.05,2022-05-29 03:00:00,0.05,2022-05-29 03:00:00,PkardUkwKZ,badbullsnft,https://badbulls.site
138,Rise of Rhelegus,7777.0,ETH,False,,,,,bjwbkEGham,rhelegus,https://riseofrhelegus.com/
139,Maiko NFT,10000.0,ETH,False,,,,,FUbrVEFxds,NFTgeisha,https://geishateahouse.com/maiko
140,Cat Mobstaz,8888.0,ETH,False,,,,,cVQo8U1wPv,catmobstaz,https://catmobstaz.com
141,ZelenskiyNFT,10000.0,ETH,True,,2022-05-31 08:00:00,,2022-05-31 08:00:00,zelenskiynft,zelenskiynft,https://zelenskiynft.com/
142,CavernCores,125.0,DAI,False,,,,,caverncores,CavernCores,https://caverncores.com
143,The Lost Bitcoins,10963.0,ETH,False,,,,,T6ZeUpxjTU,thelostbitcoins,https://www.thelostbitcoins.com/
144,Aithereal,33333.0,ETH,False,,,,,55EgnjPCgH,aith3r3al,https://aithereal.net
145,CroodApesArmy,1499.0,,False,,,,,DmZSshnct4,CroodApesArmy,https://croodapesarmy.com/
146,Floatyz,7777.0,ETH,False,,,,,npp3PZKyp5,FloatyzNFT,https://www.floatyz.io/
147,The Imperfects Club,4000.0,ETH,False,,,,,DNyaK3CrJ7,ImperfectsNFT ,https://www.theimperfectsclub.com/
148,Onça Crypto,10000.0,,False,,,,,heQm5pvkyz,crypto_jaguars,https://www.oncacryptonft.com/en
149,Cool Astronauts,3333.0,ETH,False,,,,,FAA65MbNpg,CoolAstronauts,https://coolastronauts.art/
150,Pit Puppies,5000.0,MATIC,True,10.0,2022-06-01 09:00:00,10.0,2022-06-01 09:00:00,GAJPfv5Vpu,vianijoe,https://www.pitpuppies.app
151,Apple Friends,9999.0,ETH,True,0.03,,0.03,,Cooming Soon,applefriends6,http://www.applefriends.xyz/
152,BullishTrend,7788.0,,False,,,,,np9RfYyc37,BullishTrendCo,https://bullishtrend.co
153,Pitty Pals,10000.0,ETH,True,0.04,,0.04,,WASAyefUDs,pitty_pals,https://www.pittypals.com
154,TubzSocialClub,5555.0,ETH,True,0.1,,0.1,,tubzsocialclub,tubzsocialclub,https://tubzsocialclub.com
155,Silly Pineapple Club,10000.0,ETH,True,0.06,2022-06-01 17:00:00,0.06,2022-06-01 17:00:00,nUWhtExCkw,SillyPineClub?t=188UtJhUVPjT-5iuh75U8w&s=09,https://sillypineapplenft.com/#
156,Arcadm,25.0,ETH,False,,,,,976DrsZtk7,Arcadmverse,https://www.arcadm.io/
157,Country Ape Squad,10000.0,ETH,False,,,,,2VwgXzX8,CountryApeSquad,https://countryapesquad.com/
158,Fancy Fox Association,9189.0,SOL,False,,,,,eAgqaA9Rrn,fancyfoxassoc,https://www.fancyfoxassociation.org/
159,The Chosen Ones,5555.0,ETH,True,0.07,,0.07,,DEUCEfwECY,thechosenonesio,https://thechosenones.io
160,Underdog Club NFT,10000.0,ETH,True,0.13,,0.13,,8B3edNHw,UnderdogClubNFT,https://www.underdog-club.io
161,Dribblie,10000.0,ETH,False,,,,,dribblie,DribblieGame,https://www.dribblie.com/
162,Fish Sticks,5555.0,ETH,True,0.06,2022-06-02 00:00:00,0.06,2022-06-02 00:00:00,P4DscBhgZp,fish_sticksnft,https://www.fishsticks.org/
163,AnimAlls,5000.0,ETH,False,,,,,wEznPag4eD,AnimAllsNFT,https://animalls.xyz/
164,"TUS NFT - HUB, P2E, novel & more",9738.0,ETH,False,,,,,tusnft,survivorsnft,https://theultimatesurvivor.com
165,Planet of Cyborgs,6622.0,ETH,True,0.06,2022-06-03 13:00:00,0.06,2022-06-03 13:00:00,poc-nft,PoC_NFT,https://www.planetofcyborgs.com/
166,Ghonies,10000.0,ETH,True,0.06,2022-06-03 00:00:00,0.06,2022-06-03 00:00:00,rjsz6sKz63,GhoniesCrypto,https://ghonies.com/
167,Bored Tigers Sol Club,555.0,SOL,False,,,,,FfnwZvUmkE,boredtigers,http://Boredtigers.club
168,MyWorld,10000.0,MATIC,True,,2022-06-04 00:00:00,,2022-06-04 00:00:00,7PaBK6BbAj,myworld_nft,https://www.my-world-nft.com
169,Sewer Squad,9420.0,ETH,True,0.069,2022-06-05 15:00:00,0.069,2022-06-05 15:00:00,wn9YewYDRq,sewersquadnft,https://sewersquadnft.com
170,Ape Kids Club Pixel,5000.0,ETH,True,,2022-06-07 00:00:00,,2022-06-07 00:00:00,STM884WwCu,AKCPixel,https://www.apekidsclubpixel.com/
171,The Bruhz Generation,7777.0,ETH,True,0.077,,0.077,,JSZnasaa7p,thebruhz,https://THEBRUHZ.wtf
172,Locker Room Brotherhood,10000.0,ETH,False,,,,,4GYvvreWKm,LockerRoomBH,https://www.lrbh.io/
173,Moonbirds Kids,10000.0,ETH,True,0.03,,0.03,,GakH8sM6e8,MoonbirdsK,https://www.moonbirdskids.com/
174,Goofy Graphics,4080.0,ETH,False,,,,,mfhQ7r2Uww,Goofygraphicnft,https://goofy-graphics.com/
175,CrypTickz,6969.0,ETH,False,,,,,VpTqJ9a9h7,CrypTickzNFT,https://www.cryptickz.io
176,Hailary Crypto Dollies Series 2,3000.0,,False,,,,,CeYnqPgjnq,HailaryNft,https://hailary.com/nft/
177,Sol Coin Collections,7000.0,SOL,False,,,,,7v3m8WDNh9,SolCoins,https://www.solcoincollections.com/
178,Guardians of Sumantria,6777.0,ETH,True,,2022-06-10 18:00:00,,2022-06-10 18:00:00,nftsumantria,nftsumantria,https://sumantria.com
179,Potty Mouth NFT,10000.0,ETH,True,,2022-06-10 00:00:00,,2022-06-10 00:00:00,G5u7yxktXu,PottyMouthNFT,https://www.pottymouthnft.com
180,Plodding Isles,2222.0,,False,,,,,PIrarity,ploddingpirates,https://ploddingpirates.com
181,MetaGreta,6000.0,ETH,True,0.003,2022-06-12 13:00:00,0.003,2022-06-12 13:00:00,fbsXxBaKCm,metagretanft,https://metagretanft.io/
182,Martian Colony,5555.0,ETH,True,0.08,2022-06-13 09:00:00,0.08,2022-06-13 09:00:00,4bfvEMKSDE,martian_colony,https://martiancolony.io/
183,Galactic Apeventures,6666.0,ETH,False,,,,,HrAeKG2YXM,apeventuresnft,https://www.galacticapeventures.io/
184,F-0x - Enter The Yama,10000.0,,False,,,,,FV98MU8ekT,EnterTheYama,https://f-0x.com
185,Vagabonde Club,10000.0,ETH,True,0.06,2022-06-15 07:00:00,0.06,2022-06-15 07:00:00,9SCjU4jqrJ,vagabondeclub,https://vagabonde.club/ 
186,Ikigai Genesis,7777.0,ETH,True,0.04,2022-06-16 00:00:00,0.04,2022-06-16 00:00:00,ikigaigenesis,ikigaigenesis,http://ikigaiofficial.io/
187,Ġalavant by Gorilla Mobile,8888.0,ETH,True,,2022-06-17 05:00:00,,2022-06-17 05:00:00,hbkRgEczBw,GorillaGoMobile,https://gorilla.global/metaverse/glvt
188,Panda Society,10000.0,ETH,True,,2022-06-17 14:00:00,,2022-06-17 14:00:00,KkQs93WHRK,NftPandasociety,https://www.pandasociety.io
189,Freeky Fruits,3000.0,,True,,2022-06-18 00:00:00,,2022-06-18 00:00:00,gnRxTPV4px,FreekyFruits,https://www.freekyfruits.com/
190,Wicked Wives Club,9999.0,ETH,False,,,,,UegvftJSpq,clubwickedwives,https://www.wickedwivesclub.com
191,DrinkingTrees NFT,5000.0,ETH,False,,,,,8ASzg4gN4m,drinkingtrees,https://drinkingtrees.io
192,Meta Mice Underground,4000.0,ETH,False,,,,,hvu3MBeTjN,MetaMiceUG,https://metamiceunderground.com/
193,Moon Strike,5555.0,ETH,True,0.15,2022-06-23 00:00:00,0.15,2022-06-23 00:00:00,moonstrike,moonstrikenft,https://moonstrike.io
194,PrimoMartians,6685.0,ETH,False,,,,,VXdgAJkHDE,PrimoMartians,https://www.primomartians.io
195,Silverback Rhino's,2800.0,ETH,False,,,,,WPvBWbFB2C,SBR_nft,https://www.silverbackrhinos.com/
196,The Island,5668.0,ETH,False,,,,,ArgKA4jz,The_IslandNFT,https://theislandnft.io/
197,THE ALL SEEING LEMON,11011.0,,False,,,,,UKrhGketaN,allseeinglemon,https://allseeinglemon.io
198,Woman Of Solana,2222.0,SOL,False,,,,,44HMhbagbp,womanofsolana,https://womanofsolana.com
199,Crypxel,10000.0,ETH,False,,,,,vK9eJsVTE8,Crypxel_NFT,https://www.crypxel.net/
200,Figure Cat,5555.0,ETH,False,,,,,k4DDhzY23a,figurecatnft,https://www.figurecat.com
201,Mask Afraid,9990.0,ETH,False,,,,,SB5vhNjF9D,MaskAfraid,https://www.maskafraid.com
202,GARDEN OF GIVING,1111.0,ETH,False,,,,,nuUsk8JaH9,_gardenofgiving,https://gog.edetechglobal.com/
203,List Lords,7500.0,ETH,False,,,,,dWtHVszbMe,listlords,https://www.listlords.com/
204,Lucky Monk,8108.0,ETH,False,,,,,txpmdx3Fny,LuckyMonkNFTs,https://www.luckymonknft.com/
205,Miningverse NFT,10000.0,ETH,False,,,,,Es57HhSXAY,MiningverseNFT,https://miningversenft.com/
206,Doodle Gummies,3333.0,,True,,2022-07-04 00:00:00,,2022-07-04 00:00:00,bRXKgVdBHU,crypto_cafenfts,https://www.cryptocafenfts.com
207,The Metalodons Club,7777.0,ETH,True,0.04,2022-07-07 00:00:00,0.04,2022-07-07 00:00:00,bjMj23bFZQ,metalodons_club,https://www.metalodons.com
208,ZODIAC PROJECT,12052.0,ETH,False,,,,,VDdk4YdRgH,zdc_project,https://www.zodiacproject.io/
209,Awesome Possums,10000.0,ETH,False,,,,,928144843371315253,1_AwesomePossum,https://awesomepossums.io
210,Tactical Scratches,5555.0,ETH,True,0.075,2022-07-14 17:00:00,0.075,2022-07-14 17:00:00,tacticalscratches,tacticalscratch,https://www.tacticalscratches.com
211,theBLUESYS,7997.0,ETH,False,,,,,AhG7e3cX94,theBluesys,https://thebluesys.io/
212,Tycoon Tigers Club,3900.0,ETH,False,,,,,tycoontigersclub,tycoontigers,https://www.tycoontigersclub.com/
213,Arctic Alligators,10000.0,ETH,False,,,,,GZAXQFVknX,arcticgatorsnft,https://Arcticalligators.io
