,date,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online
0,2022-04-29 00:00:00,0.15,2022-05-01 00:00:00,0.15,2022-05-01 00:00:00,,,
1,2022-04-30 00:00:00,0.15,2022-05-01 00:00:00,0.15,2022-05-01 00:00:00,,,
2,2022-05-03 00:00:00,0.15,,0.15,,,,
