,date,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online
0,2022-04-25 00:00:00,0.022,2022-04-27 13:44:00,0.022,2022-04-27 13:44:00,,,
1,2022-04-27 00:00:00,0.022,2022-04-27 13:44:00,0.022,2022-04-27 13:44:00,,,
2,2022-04-29 00:00:00,0.022,,0.022,,,,
