,date,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online
0,2022-04-18 00:00:00,,2022-04-21 11:00:00,,2022-04-21 11:00:00,,,
1,2022-04-19 00:00:00,,2022-04-21 11:00:00,,2022-04-21 11:00:00,,,
2,2022-04-20 00:00:00,,2022-04-21 11:00:00,,2022-04-21 11:00:00,,,
3,2022-04-22 00:00:00,,2022-04-21 11:00:00,,2022-04-21 11:00:00,,,
