,date,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online
0,2022-02-13 00:00:00,0.09,2022-02-26 10:33:00,0.09,2022-02-26 10:33:00,,,
1,2022-02-19 00:00:00,0.09,2022-02-26 10:33:00,0.09,2022-02-26 10:33:00,,,
2,2022-02-23 00:00:00,0.09,2022-02-26 10:33:00,0.09,2022-02-26 10:33:00,,,
3,2022-02-25 00:00:00,0.09,2022-02-26 10:33:00,0.09,2022-02-26 10:33:00,,,
