,date,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online
0,2022-02-23 00:00:00,0.045,2022-03-14 05:00:00,0.045,2022-03-14 05:00:00,,,
1,2022-02-25 00:00:00,0.045,2022-03-14 05:00:00,0.045,2022-03-14 05:00:00,,,
