,date,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online
0,2022-02-03 00:00:00,0.06,,0.06,,,,
1,2022-02-04 00:00:00,0.06,,0.06,,,,
2,2022-02-05 00:00:00,0.06,,0.06,,,,
3,2022-02-06 00:00:00,0.06,,0.06,,,,
4,2022-02-13 00:00:00,0.06,,0.06,,,,
5,2022-02-23 00:00:00,0.06,2022-03-15 14:00:00,0.06,2022-03-15 14:00:00,,,
6,2022-02-25 00:00:00,0.06,2022-03-15 14:00:00,0.06,2022-03-15 14:00:00,,,
