,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,,2022-05-12 10:09:00,,2022-05-12 10:09:00,8469,,,2022-04-27 00:00:00
1,,2022-05-12 10:09:00,,2022-05-12 10:09:00,9250,,,2022-04-29 00:00:00
2,,2022-05-12 10:09:00,,2022-05-12 10:09:00,9309,,,2022-04-30 00:00:00
