,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,0.06,2022-06-03 00:00:00,0.06,2022-06-03 00:00:00,368,28,10,2022-04-27 00:00:00
1,0.06,2022-06-03 00:00:00,0.06,2022-06-03 00:00:00,391,40,10,2022-04-29 00:00:00
2,0.06,2022-06-03 00:00:00,0.06,2022-06-03 00:00:00,395,43,12,2022-04-30 00:00:00
