,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,0.04,,0.04,,13000,20290,3236,2022-04-29 00:00:00
1,0.04,,0.04,,13000,20348,3375,2022-04-30 00:00:00
