,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,0.07,2022-05-10 13:00:00,0.07,2022-05-10 13:00:00,6113,7389,1905,2022-04-29 00:00:00
1,0.07,2022-05-10 13:00:00,0.07,2022-05-10 13:00:00,6992,7720,1908,2022-04-30 00:00:00
