,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,,2022-04-23 00:00:00,,2022-04-23 00:00:00,13800,8476,912,2022-04-20 00:00:00
1,,2022-04-23 00:00:00,,2022-04-23 00:00:00,14000,9555,979,2022-04-22 00:00:00
