,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,,2022-04-21 11:00:00,,2022-04-21 11:00:00,4144,1754,85,2022-04-18 00:00:00
1,,2022-04-21 11:00:00,,2022-04-21 11:00:00,4129,1804,95,2022-04-19 00:00:00
2,,2022-04-21 11:00:00,,2022-04-21 11:00:00,4033,2004,131,2022-04-20 00:00:00
3,,2022-04-21 11:00:00,,2022-04-21 11:00:00,4129,2507,138,2022-04-22 00:00:00
