,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,,2022-04-14 00:00:00,,2022-04-14 00:00:00,27800,13305.0,3495.0,2022-04-02 00:00:00
1,,2022-04-14 00:00:00,,2022-04-14 00:00:00,40500,16108.0,1693.0,2022-04-09 00:00:00
2,0.07,,0.07,,42200,,,2022-04-13 00:00:00
