,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,0.07,2022-05-04 05:00:00,0.07,2022-05-04 05:00:00,33000,66179.0,2486.0,2022-04-29 00:00:00
1,0.07,2022-05-04 05:00:00,0.07,2022-05-04 05:00:00,33300,,,2022-04-30 00:00:00
