,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,0.05,2022-05-04 07:00:00,0.05,2022-05-04 07:00:00,57400,37478,8369,2022-04-29 00:00:00
1,0.05,2022-05-04 07:00:00,0.05,2022-05-04 07:00:00,59000,38509,8450,2022-04-30 00:00:00
