,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,0.1,,0.1,,1749,3524,1064,2022-04-02 00:00:00
1,0.1,,0.1,,5333,5290,1071,2022-04-09 00:00:00
2,0.1,,0.1,,5131,5233,1076,2022-04-13 00:00:00
3,0.1,,0.1,,5127,8971,2438,2022-04-18 00:00:00
