,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,0.04,2022-07-07 00:00:00,0.04,2022-07-07 00:00:00,4146,564,210,2022-04-29 00:00:00
1,0.04,2022-07-07 00:00:00,0.04,2022-07-07 00:00:00,4142,573,216,2022-04-30 00:00:00
