,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,,2022-04-30 11:00:00,,2022-04-30 11:00:00,14600,23963,3475,2022-04-29 00:00:00
1,,2022-04-30 11:00:00,,2022-04-30 11:00:00,15700,25113,3760,2022-04-30 00:00:00
