,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,,2022-04-23 11:30:00,,2022-04-23 11:30:00,2676,1058,93,2022-04-18 00:00:00
1,,2022-04-23 11:30:00,,2022-04-23 11:30:00,2580,1083,100,2022-04-19 00:00:00
2,,2022-04-23 11:30:00,,2022-04-23 11:30:00,2508,1207,131,2022-04-20 00:00:00
3,,2022-04-23 11:30:00,,2022-04-23 11:30:00,2513,1199,137,2022-04-22 00:00:00
