,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,0.06,2022-06-02 00:00:00,0.06,2022-06-02 00:00:00,7479,1889,27,2022-04-29 00:00:00
1,0.06,2022-06-02 00:00:00,0.06,2022-06-02 00:00:00,7313,1895,25,2022-04-30 00:00:00
