,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,,2022-04-09 10:00:00,,2022-04-09 10:00:00,7454,18106,1110,2022-04-02 00:00:00
1,,2022-04-09 10:00:00,,2022-04-09 10:00:00,7873,19763,621,2022-04-09 00:00:00
