,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,0.06,2022-06-01 17:00:00,0.06,2022-06-01 17:00:00,2008,69,10,2022-04-18 00:00:00
1,0.06,2022-06-01 17:00:00,0.06,2022-06-01 17:00:00,1931,122,15,2022-04-19 00:00:00
2,0.06,2022-06-01 17:00:00,0.06,2022-06-01 17:00:00,2090,456,19,2022-04-20 00:00:00
3,0.06,2022-06-01 17:00:00,0.06,2022-06-01 17:00:00,2183,475,15,2022-04-22 00:00:00
4,0.06,2022-06-01 17:00:00,0.06,2022-06-01 17:00:00,2167,834,25,2022-04-25 00:00:00
5,0.06,2022-06-01 17:00:00,0.06,2022-06-01 17:00:00,2134,856,22,2022-04-27 00:00:00
6,0.06,2022-06-01 17:00:00,0.06,2022-06-01 17:00:00,2569,1199,50,2022-04-29 00:00:00
7,0.06,2022-06-01 17:00:00,0.06,2022-06-01 17:00:00,2615,1207,40,2022-04-30 00:00:00
