,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,,2022-04-09 00:00:00,,2022-04-09 00:00:00,18200,9288,1729,2022-04-02 00:00:00
1,,2022-04-09 00:00:00,,2022-04-09 00:00:00,18700,9793,1471,2022-04-09 00:00:00
