,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,0.05,2022-04-22 00:00:00,0.05,2022-04-22 00:00:00,1114,1363,71,2022-04-20 00:00:00
1,0.03,2022-04-22 00:00:00,0.03,2022-04-22 00:00:00,1166,1431,97,2022-04-22 00:00:00
