,date,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online
0,2022-03-01 00:00:00,,,,,,,
1,2022-03-02 00:00:00,,,,,,,
2,2022-04-02 00:00:00,0.06,,0.06,,,,
