,date,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online
0,2022-02-23 00:00:00,0.07,2022-03-16 16:00:00,0.07,2022-03-16 16:00:00,,,
1,2022-02-25 00:00:00,0.07,2022-03-16 16:00:00,0.07,2022-03-16 16:00:00,,,
