,date,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online
0,2022-05-04 00:00:00,0.09,2022-05-21 00:00:00,0.09,2022-05-21 00:00:00,,,
1,2022-05-05 00:00:00,0.09,2022-05-21 00:00:00,0.09,2022-05-21 00:00:00,,,
