,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,0.45,,0.45,,3761,301,53,2022-04-02 00:00:00
1,0.45,,0.45,,3787,352,49,2022-04-09 00:00:00
2,0.45,,0.45,,3835,431,48,2022-04-13 00:00:00
