,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,,2022-04-20 13:20:00,,2022-04-20 13:20:00,1100000,64582,3121,2022-04-13 00:00:00
1,,2022-04-20 13:20:00,,2022-04-20 13:20:00,1200000,67172,3354,2022-04-18 00:00:00
2,,2022-04-20 13:20:00,,2022-04-20 13:20:00,1200000,67213,3400,2022-04-19 00:00:00
3,,2022-04-20 13:20:00,,2022-04-20 13:20:00,1200000,70244,3591,2022-04-20 00:00:00
