,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,0.99,,0.99,,7344,9902,693,2022-04-09 00:00:00
1,0.99,,0.99,,8080,14567,993,2022-04-13 00:00:00
2,0.99,,0.99,,8430,17994,1042,2022-04-18 00:00:00
3,0.99,,0.99,,8479,18504,1134,2022-04-19 00:00:00
4,0.99,,0.99,,8434,19205,1131,2022-04-20 00:00:00
5,0.99,,0.99,,8554,20926,1255,2022-04-22 00:00:00
