,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,,2022-04-21 00:00:00,,2022-04-21 00:00:00,6545,7449,2233,2022-04-13 00:00:00
1,,2022-04-21 00:00:00,,2022-04-21 00:00:00,11600,9037,2557,2022-04-18 00:00:00
2,,2022-04-21 00:00:00,,2022-04-21 00:00:00,13400,9757,2857,2022-04-19 00:00:00
3,,2022-04-21 00:00:00,,2022-04-21 00:00:00,13400,9829,2886,2022-04-20 00:00:00
4,,2022-04-21 00:00:00,,2022-04-21 00:00:00,13400,9214,2579,2022-04-22 00:00:00
