,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,0.05,,0.05,,6781,1639,150,2022-04-29 00:00:00
1,0.05,,0.05,,6713,1631,137,2022-04-30 00:00:00
