,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,0.135,,0.135,,4739,1378,195,2022-04-29 00:00:00
1,0.135,,0.135,,4746,1437,213,2022-04-30 00:00:00
