,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,,2022-04-12 00:00:00,,2022-04-12 00:00:00,2170,2455,404,2022-04-02 00:00:00
1,,2022-04-12 00:00:00,,2022-04-12 00:00:00,3262,3665,702,2022-04-09 00:00:00
2,,2022-04-19 00:00:00,,2022-04-19 00:00:00,3522,4002,667,2022-04-13 00:00:00
3,,2022-04-19 00:00:00,,2022-04-19 00:00:00,4158,4554,913,2022-04-18 00:00:00
4,,2022-04-19 00:00:00,,2022-04-19 00:00:00,4267,5123,847,2022-04-19 00:00:00
