,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,0.19,,0.19,,20800,,,2022-04-18 00:00:00
1,0.19,,0.19,,20700,,,2022-04-19 00:00:00
2,0.19,,0.19,,20200,,,2022-04-20 00:00:00
3,0.19,,0.19,,20400,,,2022-04-22 00:00:00
4,0.19,,0.19,,19900,,,2022-04-25 00:00:00
5,0.19,,0.19,,20500,,,2022-04-27 00:00:00
6,0.19,,0.19,,20300,,,2022-04-29 00:00:00
7,0.19,,0.19,,20400,,,2022-04-30 00:00:00
