,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,,2022-04-25 00:00:00,,2022-04-25 00:00:00,10700,9748,721,2022-04-02 00:00:00
1,,2022-04-25 00:00:00,,2022-04-25 00:00:00,10400,22719,1906,2022-04-09 00:00:00
2,0.12,2022-04-25 00:00:00,0.12,2022-04-25 00:00:00,10500,23326,2117,2022-04-13 00:00:00
3,0.12,2022-04-25 00:00:00,0.12,2022-04-25 00:00:00,14900,31808,2663,2022-04-18 00:00:00
4,0.12,2022-04-25 00:00:00,0.12,2022-04-25 00:00:00,16900,32701,2821,2022-04-19 00:00:00
5,0.12,2022-04-25 00:00:00,0.12,2022-04-25 00:00:00,24000,37416,3274,2022-04-20 00:00:00
6,0.12,2022-04-25 00:00:00,0.12,2022-04-25 00:00:00,24300,38990,3746,2022-04-22 00:00:00
7,0.12,2022-04-25 00:00:00,0.12,2022-04-25 00:00:00,23700,40644,3691,2022-04-25 00:00:00
8,0.12,,0.12,,23400,42896,3923,2022-04-27 00:00:00
