,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,,2022-04-28 00:00:00,,2022-04-28 00:00:00,38300,52254,4124,2022-04-25 00:00:00
1,,2022-04-28 10:00:00,,2022-04-28 10:00:00,39300,53648,5170,2022-04-27 00:00:00
