,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,,2022-04-14 15:00:00,,2022-04-14 15:00:00,17400,20936,854,2022-04-02 00:00:00
1,,2022-04-14 15:00:00,,2022-04-14 15:00:00,18000,21557,695,2022-04-09 00:00:00
2,,2022-04-14 15:00:00,,2022-04-14 15:00:00,20600,22243,887,2022-04-13 00:00:00
