,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,0.04,2022-04-11 00:00:00,0.04,2022-04-11 00:00:00,2524,11146,448,2022-04-02 00:00:00
1,0.04,2022-04-26 00:00:00,0.04,2022-04-26 00:00:00,2632,10611,380,2022-04-09 00:00:00
2,0.04,2022-04-26 00:00:00,0.04,2022-04-26 00:00:00,2743,11003,479,2022-04-13 00:00:00
3,0.04,2022-04-26 00:00:00,0.04,2022-04-26 00:00:00,2918,10860,444,2022-04-18 00:00:00
4,0.04,2022-04-26 00:00:00,0.04,2022-04-26 00:00:00,2919,10706,426,2022-04-19 00:00:00
5,0.04,2022-04-26 00:00:00,0.04,2022-04-26 00:00:00,3041,10733,524,2022-04-20 00:00:00
6,0.04,2022-04-26 00:00:00,0.04,2022-04-26 00:00:00,3196,10732,537,2022-04-22 00:00:00
7,0.04,2022-04-26 00:00:00,0.04,2022-04-26 00:00:00,3274,10891,601,2022-04-25 00:00:00
8,0.04,2022-04-26 00:00:00,0.04,2022-04-26 00:00:00,3289,10960,652,2022-04-27 00:00:00
