,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,0.05,2022-04-14 00:00:00,0.05,2022-04-14 00:00:00,2634,2460,260,2022-04-09 00:00:00
1,0.05,2022-04-14 00:00:00,0.05,2022-04-14 00:00:00,2870,2567,338,2022-04-13 00:00:00
