,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,,2022-04-18 00:00:00,,2022-04-18 00:00:00,450,3073,452,2022-04-13 00:00:00
1,,2022-04-18 15:00:00,,2022-04-18 15:00:00,508,3306,618,2022-04-18 00:00:00
