,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,0.03,2022-04-19 13:00:00,0.03,2022-04-19 13:00:00,1476,4574,583,2022-04-18 00:00:00
1,0.03,2022-04-19 13:00:00,0.03,2022-04-19 13:00:00,1482,4573,535,2022-04-19 00:00:00
2,0.03,,0.03,,1489,4592,560,2022-04-20 00:00:00
