,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,0.069,2022-04-15 00:00:00,0.069,2022-04-15 00:00:00,25800,13112,3790,2022-04-09 00:00:00
1,0.069,2022-04-15 00:00:00,0.069,2022-04-15 00:00:00,34900,21013,6159,2022-04-13 00:00:00
