,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,0.05,,0.05,,2,4986,964,2022-04-18 00:00:00
1,0.05,,0.05,,3,5141,991,2022-04-19 00:00:00
2,0.05,,0.05,,3,7021,1362,2022-04-20 00:00:00
3,0.05,,0.05,,3,7056,1307,2022-04-22 00:00:00
