,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,0.08,,0.08,,6568,28669,1935,2022-04-18 00:00:00
1,0.08,,0.08,,6570,30653,1052,2022-04-19 00:00:00
2,0.08,,0.08,,6575,37286,2207,2022-04-20 00:00:00
3,0.08,,0.08,,6588,41020,4709,2022-04-22 00:00:00
