,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,0.05,2022-05-29 03:00:00,0.05,2022-05-29 03:00:00,2918,2226,231,2022-04-27 00:00:00
1,0.05,2022-05-29 03:00:00,0.05,2022-05-29 03:00:00,2894,2247,237,2022-04-29 00:00:00
2,0.05,2022-05-29 03:00:00,0.05,2022-05-29 03:00:00,2914,2245,240,2022-04-30 00:00:00
