,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,,2022-04-18 13:00:00,,2022-04-18 13:00:00,7988,2698,118,2022-04-13 00:00:00
1,,2022-04-18 13:00:00,,2022-04-18 13:00:00,6777,1855,43,2022-04-18 00:00:00
