,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,0.05,2022-04-29 00:00:00,0.05,2022-04-29 00:00:00,87,151,101,2022-04-25 00:00:00
1,0.05,2022-04-29 00:00:00,0.05,2022-04-29 00:00:00,90,256,201,2022-04-27 00:00:00
2,0.05,2022-04-29 00:00:00,0.05,2022-04-29 00:00:00,99,271,203,2022-04-29 00:00:00
3,0.05,2022-04-29 00:00:00,0.05,2022-04-29 00:00:00,103,279,203,2022-04-30 00:00:00
