,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,0.09,,0.09,,14600,,,2022-04-27 00:00:00
1,0.09,,0.09,,14800,,,2022-04-29 00:00:00
2,0.09,,0.09,,14900,,,2022-04-30 00:00:00
